time,Thi Mean,Thi Std,Tho Mean,Tho Std,Tci Mean,Tci Std,Tco Mean,Tco Std
320.000,22.106,0.101,21.646,0.092,0.562,0.112,0.659,0.094
330.000,22.034,0.085,21.590,0.075,0.570,0.104,0.626,0.055
340.000,22.042,0.119,21.686,0.098,0.570,0.090,0.659,0.055
350.000,22.106,0.056,21.606,0.082,0.610,0.075,0.659,0.055
360.000,22.098,0.056,21.646,0.066,0.602,0.073,0.659,0.077
370.000,22.058,0.059,21.662,0.070,0.578,0.087,0.700,0.100
380.000,22.042,0.075,21.654,0.063,0.649,0.082,0.667,0.064
390.000,22.074,0.079,21.646,0.066,0.625,0.077,0.667,0.100
400.000,22.082,0.082,21.622,0.067,0.602,0.062,0.651,0.057
410.000,22.026,0.068,21.646,0.054,0.602,0.082,0.659,0.077
420.000,22.050,0.063,21.654,0.073,0.586,0.083,0.651,0.042
430.000,22.034,0.056,21.646,0.054,0.602,0.073,0.659,0.055
440.000,21.987,0.099,21.646,0.092,0.570,0.082,0.635,0.079
450.000,22.074,0.070,21.670,0.075,0.625,0.077,0.643,0.088
460.000,22.058,0.079,21.622,0.086,0.594,0.045,0.635,0.087
470.000,22.082,0.073,21.606,0.063,0.570,0.073,0.667,0.064
480.000,22.058,0.079,21.654,0.063,0.618,0.093,0.667,0.100
490.000,22.058,0.059,21.662,0.070,0.570,0.073,0.691,0.060
500.000,22.018,0.101,21.662,0.059,0.562,0.092,0.651,0.087
510.000,22.050,0.050,21.646,0.054,0.633,0.067,0.635,0.069
520.000,22.050,0.073,21.622,0.086,0.618,0.067,0.659,0.094
530.000,22.026,0.086,21.670,0.065,0.633,0.055,0.618,0.100
540.000,22.066,0.092,21.710,0.077,0.586,0.065,0.635,0.057
550.000,22.018,0.041,21.638,0.077,0.602,0.062,0.651,0.079
560.000,22.050,0.073,21.630,0.056,0.641,0.092,0.667,0.064
570.000,22.042,0.054,21.606,0.063,0.625,0.067,0.635,0.069
580.000,22.003,0.105,21.622,0.093,0.625,0.067,0.651,0.057
590.000,22.026,0.094,21.638,0.056,0.594,0.045,0.683,0.077
600.000,22.066,0.053,21.670,0.084,0.586,0.075,0.643,0.069
610.000,22.050,0.073,21.678,0.109,0.649,0.082,0.675,0.081
620.000,22.018,0.056,21.654,0.073,0.578,0.087,0.659,0.055
630.000,22.042,0.092,21.654,0.050,0.602,0.082,0.643,0.069
640.000,22.034,0.077,21.638,0.041,0.649,0.073,0.667,0.051
650.000,22.058,0.059,21.654,0.050,0.633,0.085,0.659,0.055
660.000,22.074,0.070,21.694,0.066,0.594,0.095,0.659,0.067
670.000,22.018,0.101,21.622,0.067,0.594,0.087,0.635,0.069
680.000,22.034,0.067,21.638,0.108,0.633,0.067,0.675,0.071
690.000,22.066,0.092,21.614,0.054,0.625,0.056,0.667,0.092
700.000,22.066,0.075,21.662,0.070,0.578,0.069,0.667,0.084
710.000,22.042,0.065,21.622,0.086,0.578,0.079,0.643,0.103
720.000,22.050,0.034,21.622,0.126,0.633,0.076,0.651,0.042
730.000,22.050,0.063,21.646,0.100,0.586,0.065,0.635,0.042
740.000,22.042,0.075,21.638,0.067,0.602,0.050,0.659,0.039
750.000,21.987,0.053,21.622,0.086,0.625,0.093,0.561,0.057
760.000,22.066,0.075,21.686,0.082,0.594,0.079,0.626,0.109
770.000,22.018,0.067,21.662,0.059,0.562,0.075,0.610,0.097
780.000,22.026,0.068,21.630,0.042,0.586,0.065,0.635,0.087
790.000,22.010,0.065,21.622,0.067,0.610,0.084,0.643,0.069
800.000,22.026,0.042,21.670,0.075,0.633,0.076,0.659,0.055
810.000,22.003,0.082,21.614,0.092,0.618,0.093,0.700,0.075
820.000,22.018,0.085,21.654,0.073,0.625,0.077,0.602,0.054
830.000,22.018,0.085,21.670,0.099,0.625,0.077,0.667,0.107
840.000,22.050,0.050,21.598,0.088,0.586,0.053,0.626,0.077
850.000,22.010,0.084,21.630,0.077,0.633,0.119,0.643,0.057
860.000,22.034,0.093,21.630,0.068,0.649,0.073,0.643,0.088
870.000,22.042,0.054,21.638,0.067,0.586,0.083,0.700,0.034
880.000,21.995,0.095,21.614,0.119,0.570,0.062,0.643,0.069
890.000,22.058,0.070,21.654,0.090,0.578,0.058,0.643,0.057
900.000,22.003,0.098,21.686,0.090,0.594,0.102,0.724,0.069
910.000,22.010,0.075,21.622,0.056,0.625,0.100,0.683,0.054
920.000,22.003,0.073,21.646,0.092,0.602,0.090,0.626,0.086
930.000,22.058,0.070,21.686,0.111,0.586,0.083,0.700,0.075
940.000,22.026,0.056,21.702,0.067,0.570,0.062,0.667,0.075
950.000,21.987,0.084,21.630,0.101,0.570,0.050,0.643,0.103
960.000,22.058,0.079,21.718,0.077,0.578,0.069,0.626,0.077
970.000,22.050,0.050,21.678,0.059,0.625,0.077,0.691,0.097
980.000,21.971,0.073,21.678,0.059,0.618,0.067,0.675,0.046
990.000,21.987,0.092,21.638,0.077,0.649,0.050,0.667,0.064
1000.000,22.034,0.056,21.630,0.068,0.641,0.075,0.675,0.046
1010.000,22.018,0.114,21.614,0.092,0.618,0.076,0.643,0.096
1020.000,21.987,0.053,21.630,0.056,0.610,0.053,0.659,0.102
1030.000,22.058,0.059,21.670,0.084,0.602,0.082,0.667,0.100
1040.000,22.018,0.093,21.670,0.084,0.610,0.065,0.675,0.046
1050.000,22.050,0.073,21.662,0.079,0.610,0.065,0.683,0.077
1060.000,22.010,0.084,21.654,0.050,0.641,0.065,0.659,0.055
1070.000,22.034,0.077,21.646,0.092,0.602,0.073,0.626,0.102
1080.000,22.018,0.085,21.638,0.041,0.625,0.067,0.667,0.051
1090.000,22.003,0.090,21.638,0.077,0.602,0.073,0.700,0.051
1100.000,22.003,0.050,21.638,0.086,0.586,0.053,0.635,0.110
1110.000,22.018,0.085,21.606,0.050,0.618,0.055,0.675,0.071
1120.000,22.010,0.065,21.598,0.025,0.610,0.084,0.667,0.075
1130.000,21.995,0.070,21.662,0.079,0.594,0.102,0.667,0.064
1140.000,22.034,0.067,21.630,0.068,0.610,0.075,0.683,0.086
1150.000,21.995,0.045,21.654,0.111,0.633,0.041,0.691,0.097
1160.000,22.034,0.067,21.614,0.066,0.594,0.069,0.651,0.087
1170.000,21.987,0.075,21.646,0.076,0.610,0.065,0.691,0.060
1180.000,21.971,0.073,21.622,0.093,0.586,0.065,0.651,0.057
1190.000,21.995,0.087,21.654,0.050,0.610,0.092,0.691,0.060
1200.000,22.003,0.090,21.662,0.088,0.618,0.076,0.586,0.064
1210.000,21.995,0.045,21.638,0.093,0.554,0.055,0.643,0.069
1220.000,22.026,0.056,21.638,0.067,0.625,0.067,0.683,0.086
1230.000,22.050,0.050,21.654,0.063,0.586,0.091,0.635,0.069
1240.000,22.003,0.073,21.638,0.056,0.602,0.050,0.667,0.084
1250.000,22.018,0.067,21.654,0.105,0.633,0.076,0.667,0.075
1260.000,21.995,0.059,21.622,0.086,0.586,0.112,0.586,0.075
1270.000,22.010,0.054,21.630,0.086,0.586,0.083,0.683,0.066
1280.000,22.010,0.065,21.662,0.070,0.618,0.067,0.683,0.077
1290.000,22.058,0.079,21.670,0.084,0.633,0.119,0.691,0.081
1300.000,22.010,0.054,21.654,0.090,0.618,0.113,0.651,0.095
1310.000,22.050,0.073,21.662,0.070,0.618,0.076,0.643,0.096
1320.000,22.026,0.042,21.686,0.063,0.594,0.069,0.667,0.100
1330.000,22.010,0.092,21.662,0.070,0.594,0.069,0.643,0.069
1340.000,21.979,0.079,21.678,0.059,0.602,0.090,0.691,0.105
1350.000,22.010,0.054,21.662,0.070,0.618,0.076,0.635,0.095
1360.000,21.979,0.045,21.678,0.088,0.641,0.053,0.651,0.087
1370.000,21.979,0.070,21.662,0.102,0.594,0.058,0.635,0.087
1380.000,21.987,0.075,21.638,0.056,0.586,0.083,0.700,0.064
1390.000,22.042,0.075,21.630,0.068,0.625,0.056,0.643,0.088
1400.000,21.987,0.065,21.598,0.070,0.633,0.100,0.651,0.057
1410.000,22.018,0.085,21.606,0.034,0.594,0.058,0.618,0.064
1420.000,22.026,0.108,21.646,0.084,0.562,0.084,0.675,0.071
1430.000,22.034,0.101,21.678,0.070,0.602,0.073,0.708,0.067
1440.000,21.995,0.095,21.630,0.056,0.602,0.082,0.659,0.055
1450.000,22.018,0.114,21.662,0.079,0.594,0.087,0.602,0.066
1460.000,21.995,0.095,21.630,0.077,0.578,0.079,0.659,0.077
1470.000,22.010,0.099,21.638,0.093,0.657,0.079,0.635,0.087
1480.000,22.003,0.090,21.630,0.101,0.618,0.067,0.618,0.092
1490.000,22.003,0.073,21.686,0.050,0.594,0.087,0.610,0.060
1500.000,22.034,0.067,21.630,0.086,0.625,0.100,0.635,0.042
1510.000,22.003,0.090,21.630,0.114,0.633,0.076,0.651,0.095
1520.000,21.971,0.082,21.638,0.067,0.618,0.067,0.626,0.077
1530.000,22.018,0.067,21.630,0.077,0.578,0.069,0.675,0.089
1540.000,21.987,0.075,21.662,0.095,0.610,0.092,0.626,0.055
1550.000,22.010,0.065,21.670,0.038,0.618,0.093,0.610,0.060
1560.000,22.003,0.073,21.678,0.070,0.625,0.085,0.626,0.067
1570.000,22.034,0.077,21.662,0.079,0.578,0.079,0.651,0.116
1580.000,22.003,0.073,21.678,0.095,0.578,0.069,0.635,0.095
1590.000,21.987,0.065,21.654,0.050,0.618,0.085,0.626,0.109
1600.000,21.995,0.045,21.646,0.113,0.586,0.075,0.643,0.069
1610.000,22.018,0.107,21.638,0.077,0.546,0.056,0.643,0.057
1620.000,21.979,0.059,21.606,0.082,0.665,0.091,0.618,0.092
1630.000,22.010,0.038,21.646,0.084,0.610,0.118,0.675,0.060
1640.000,22.026,0.068,21.630,0.068,0.602,0.050,0.691,0.081
1650.000,21.955,0.056,21.646,0.038,0.570,0.050,0.667,0.107
1660.000,21.995,0.045,21.670,0.084,0.578,0.087,0.675,0.097
1670.000,21.963,0.075,21.662,0.088,0.618,0.067,0.651,0.079
1680.000,21.987,0.084,21.662,0.070,0.610,0.084,0.691,0.060
1690.000,21.971,0.090,21.630,0.101,0.618,0.100,0.667,0.034
1700.000,22.010,0.065,21.662,0.088,0.586,0.053,0.626,0.067
1710.000,21.979,0.059,21.638,0.056,0.610,0.092,0.651,0.087
1720.000,22.018,0.101,21.662,0.070,0.641,0.065,0.643,0.088
1730.000,21.987,0.092,21.630,0.068,0.594,0.079,0.691,0.081
1740.000,21.987,0.099,21.582,0.079,0.578,0.058,0.659,0.094
1750.000,21.987,0.092,21.654,0.063,0.602,0.073,0.659,0.067
1760.000,21.987,0.075,21.630,0.077,0.586,0.065,0.635,0.079
1770.000,22.026,0.042,21.646,0.066,0.578,0.058,0.675,0.111
1780.000,21.995,0.079,21.662,0.070,0.578,0.087,0.659,0.039
1790.000,21.963,0.038,21.678,0.045,0.586,0.075,0.643,0.103
1800.000,22.010,0.075,21.654,0.050,0.602,0.073,0.643,0.110
1810.000,21.947,0.056,21.646,0.054,0.610,0.075,0.643,0.103
1820.000,22.003,0.082,21.646,0.054,0.610,0.092,0.643,0.057
1830.000,21.979,0.079,21.686,0.073,0.641,0.038,0.643,0.088
1840.000,21.955,0.085,21.646,0.066,0.578,0.058,0.635,0.069
1850.000,21.987,0.075,21.606,0.050,0.586,0.065,0.683,0.066
1860.000,21.939,0.085,21.638,0.108,0.546,0.067,0.659,0.077
1870.000,21.939,0.056,21.670,0.065,0.618,0.093,0.659,0.086
1880.000,21.939,0.077,21.646,0.054,0.649,0.050,0.610,0.071
1890.000,21.987,0.075,21.622,0.056,0.554,0.076,0.691,0.060
1900.000,21.971,0.063,21.654,0.063,0.625,0.067,0.626,0.077
1910.000,21.963,0.065,21.606,0.082,0.578,0.069,0.659,0.055
1920.000,21.987,0.084,21.702,0.077,0.562,0.053,0.667,0.064
1930.000,21.955,0.067,21.638,0.086,0.602,0.050,0.643,0.079
1940.000,21.995,0.079,21.710,0.056,0.538,0.085,0.651,0.079
1950.000,21.995,0.079,21.646,0.084,0.586,0.053,0.667,0.075
1960.000,21.955,0.067,21.606,0.050,0.602,0.062,0.626,0.077
1970.000,21.979,0.070,21.654,0.034,0.602,0.111,0.635,0.057
1980.000,21.995,0.087,21.622,0.067,0.594,0.069,0.659,0.077
1990.000,21.947,0.086,21.630,0.068,0.625,0.077,0.651,0.069
2000.000,21.971,0.082,21.694,0.076,0.618,0.113,0.643,0.096
2010.000,21.955,0.067,21.622,0.067,0.618,0.067,0.602,0.101
2020.000,21.979,0.070,21.686,0.050,0.610,0.092,0.643,0.043
2030.000,21.947,0.056,21.630,0.077,0.602,0.050,0.643,0.079
2040.000,21.971,0.050,21.638,0.086,0.618,0.067,0.675,0.060
2050.000,21.995,0.079,21.678,0.088,0.578,0.095,0.659,0.094
2060.000,22.003,0.063,21.630,0.077,0.602,0.082,0.659,0.102
2070.000,21.899,0.059,21.630,0.086,0.618,0.093,0.675,0.089
2080.000,21.963,0.065,21.678,0.088,0.602,0.082,0.659,0.067
2090.000,21.939,0.067,21.614,0.076,0.633,0.076,0.675,0.081
2100.000,21.947,0.042,21.614,0.066,0.673,0.079,0.691,0.081
2110.000,21.963,0.075,21.654,0.050,0.602,0.090,0.635,0.069
2120.000,21.947,0.108,21.622,0.067,0.578,0.058,0.716,0.069
2130.000,21.915,0.045,21.638,0.056,0.594,0.025,0.643,0.057
2140.000,21.947,0.068,21.646,0.038,0.578,0.102,0.683,0.094
2150.000,21.931,0.099,21.678,0.070,0.602,0.062,0.651,0.079
2160.000,21.995,0.070,21.654,0.050,0.618,0.067,0.626,0.086
2170.000,21.987,0.065,21.630,0.077,0.610,0.053,0.691,0.105
2180.000,21.939,0.093,21.622,0.067,0.602,0.073,0.675,0.071
2190.000,21.947,0.077,21.646,0.066,0.554,0.076,0.683,0.066
2200.000,21.931,0.106,21.662,0.079,0.594,0.079,0.635,0.057
2210.000,21.955,0.041,21.670,0.065,0.602,0.090,0.675,0.124
2220.000,21.963,0.084,21.646,0.076,0.570,0.090,0.675,0.071
2230.000,21.971,0.063,21.654,0.073,0.649,0.090,0.667,0.092
2240.000,21.955,0.067,21.646,0.038,0.602,0.073,0.675,0.060
2250.000,21.955,0.101,21.646,0.054,0.586,0.099,0.635,0.069
2260.000,21.963,0.054,21.662,0.079,0.578,0.121,0.683,0.066
2270.000,21.955,0.093,21.654,0.063,0.618,0.076,0.659,0.039
2280.000,21.947,0.108,21.654,0.082,0.618,0.055,0.675,0.060
2290.000,22.003,0.082,21.582,0.070,0.578,0.079,0.643,0.088
2300.000,21.947,0.056,21.630,0.086,0.633,0.076,0.635,0.069
2310.000,21.979,0.045,21.670,0.075,0.610,0.038,0.626,0.067
2320.000,21.923,0.105,21.670,0.065,0.570,0.090,0.635,0.057
2330.000,21.923,0.082,21.638,0.067,0.586,0.091,0.610,0.089
2340.000,21.907,0.106,21.622,0.108,0.610,0.065,0.643,0.079
2350.000,21.923,0.073,21.662,0.070,0.578,0.102,0.691,0.097
2360.000,21.939,0.077,21.662,0.095,0.562,0.092,0.659,0.086
2370.000,21.923,0.063,21.654,0.063,0.618,0.100,0.675,0.071
2380.000,21.931,0.092,21.662,0.127,0.633,0.067,0.635,0.095
2390.000,21.963,0.065,21.630,0.068,0.610,0.092,0.643,0.088
2400.000,21.947,0.101,21.654,0.090,0.625,0.085,0.683,0.054
2410.000,21.931,0.099,21.630,0.068,0.594,0.058,0.626,0.077
2420.000,21.923,0.082,21.678,0.059,0.578,0.045,0.659,0.077
2430.000,21.947,0.077,21.662,0.059,0.554,0.093,0.675,0.081
2440.000,21.971,0.090,21.654,0.073,0.602,0.073,0.683,0.086
2450.000,22.010,0.092,21.638,0.056,0.578,0.058,0.659,0.067
2460.000,21.979,0.045,21.686,0.063,0.625,0.085,0.651,0.069
2470.000,21.939,0.085,21.662,0.045,0.618,0.076,0.618,0.064
2480.000,21.931,0.084,21.662,0.109,0.641,0.075,0.651,0.103
2490.000,21.971,0.090,21.662,0.079,0.625,0.085,0.667,0.100
2500.000,21.939,0.067,21.670,0.099,0.633,0.067,0.675,0.046
2510.000,21.963,0.099,21.654,0.034,0.586,0.065,0.667,0.075
2520.000,21.963,0.099,21.630,0.056,0.602,0.062,0.683,0.038
2530.000,21.987,0.065,21.654,0.050,0.586,0.037,0.675,0.060
2540.000,21.971,0.090,21.590,0.053,0.594,0.087,0.626,0.055
2550.000,21.939,0.056,21.662,0.088,0.570,0.097,0.635,0.069
2560.000,21.947,0.068,21.670,0.053,0.618,0.055,0.651,0.095
2570.000,21.971,0.073,21.646,0.084,0.594,0.087,0.651,0.057
2580.000,21.915,0.070,21.654,0.090,0.618,0.067,0.683,0.038
2590.000,21.995,0.079,21.686,0.073,0.618,0.067,0.643,0.103
2600.000,21.947,0.101,21.622,0.077,0.594,0.058,0.626,0.055
2610.000,21.939,0.056,21.662,0.079,0.610,0.075,0.691,0.046
2620.000,21.947,0.068,21.670,0.065,0.665,0.037,0.626,0.077
2630.000,21.963,0.084,21.678,0.070,0.578,0.045,0.708,0.086
2640.000,21.931,0.054,21.630,0.077,0.633,0.041,0.602,0.108
2650.000,21.995,0.079,21.646,0.076,0.602,0.073,0.659,0.055
2660.000,21.931,0.075,21.638,0.077,0.586,0.083,0.651,0.069
2670.000,21.931,0.075,21.638,0.056,0.610,0.065,0.651,0.042
2680.000,21.923,0.050,21.606,0.063,0.594,0.102,0.651,0.087
2690.000,21.931,0.065,21.678,0.070,0.641,0.092,0.643,0.057
2700.000,21.987,0.053,21.638,0.067,0.586,0.083,0.626,0.067
2710.000,21.931,0.065,21.686,0.063,0.570,0.050,0.643,0.069
2720.000,21.899,0.059,21.646,0.066,0.633,0.085,0.602,0.108
2730.000,21.955,0.056,21.710,0.068,0.610,0.099,0.635,0.042
2740.000,21.939,0.101,21.646,0.076,0.610,0.099,0.667,0.051
2750.000,21.947,0.086,21.646,0.076,0.625,0.056,0.618,0.114
2760.000,21.947,0.086,21.670,0.065,0.618,0.055,0.618,0.075
2770.000,21.963,0.075,21.670,0.092,0.625,0.067,0.659,0.067
2780.000,21.979,0.079,21.662,0.095,0.594,0.058,0.643,0.079
2790.000,21.955,0.077,21.630,0.068,0.594,0.087,0.675,0.046
2800.000,21.875,0.067,21.654,0.050,0.641,0.065,0.643,0.088
2810.000,21.971,0.073,21.630,0.068,0.594,0.087,0.659,0.077
2820.000,21.939,0.093,21.614,0.066,0.546,0.067,0.716,0.057
2830.000,21.955,0.067,21.638,0.056,0.618,0.085,0.643,0.096
2840.000,21.963,0.084,21.614,0.066,0.594,0.058,0.643,0.069
2850.000,21.899,0.070,21.662,0.045,0.594,0.058,0.635,0.079
2860.000,21.955,0.085,21.630,0.068,0.594,0.069,0.618,0.084
2870.000,21.931,0.099,21.654,0.050,0.578,0.087,0.618,0.084
2880.000,21.971,0.123,21.622,0.041,0.625,0.067,0.659,0.067
2890.000,21.939,0.093,21.614,0.076,0.633,0.093,0.651,0.079
2900.000,21.907,0.053,21.638,0.086,0.578,0.102,0.675,0.060
2910.000,21.899,0.059,21.662,0.095,0.594,0.079,0.667,0.075
2920.000,21.939,0.077,21.670,0.065,0.594,0.079,0.659,0.086
2930.000,21.955,0.056,21.670,0.084,0.618,0.067,0.643,0.088
2940.000,21.923,0.082,21.646,0.092,0.602,0.073,0.667,0.075
2950.000,21.907,0.075,21.678,0.070,0.602,0.062,0.643,0.088
2960.000,21.923,0.073,21.638,0.086,0.594,0.079,0.635,0.079
2970.000,21.955,0.067,21.654,0.073,0.618,0.055,0.667,0.064
2980.000,21.939,0.067,21.654,0.073,0.641,0.084,0.626,0.094
2990.000,21.955,0.041,21.638,0.067,0.618,0.076,0.618,0.120
3000.000,21.939,0.093,21.654,0.082,0.562,0.065,0.635,0.079
3010.000,21.939,0.067,21.630,0.094,0.610,0.053,0.651,0.110
3020.000,21.867,0.068,21.622,0.077,0.586,0.099,0.643,0.079
3030.000,21.931,0.075,21.662,0.070,0.618,0.067,0.667,0.084
3040.000,21.875,0.093,21.638,0.056,0.610,0.053,0.659,0.055
3050.000,21.955,0.085,21.662,0.070,0.610,0.065,0.659,0.067
3060.000,21.955,0.101,21.598,0.070,0.649,0.111,0.643,0.069
3070.000,21.979,0.087,21.670,0.075,0.570,0.062,0.700,0.064
3080.000,21.939,0.041,21.646,0.054,0.570,0.082,0.700,0.064
3090.000,21.931,0.106,21.646,0.066,0.625,0.085,0.610,0.081
3100.000,21.923,0.073,21.646,0.084,0.602,0.073,0.635,0.069
3110.000,21.931,0.065,21.654,0.063,0.586,0.065,0.683,0.054
3120.000,21.899,0.087,21.654,0.063,0.633,0.055,0.626,0.067
3130.000,21.947,0.086,21.678,0.095,0.586,0.065,0.683,0.066
3140.000,21.899,0.070,21.670,0.106,0.578,0.108,0.667,0.092
3150.000,21.939,0.067,21.646,0.076,0.602,0.050,0.618,0.075
3160.000,21.955,0.041,21.662,0.088,0.602,0.062,0.659,0.067
3170.000,21.987,0.075,21.670,0.053,0.610,0.075,0.675,0.081
3180.000,21.883,0.075,21.646,0.054,0.610,0.092,0.651,0.069
3190.000,21.939,0.067,21.670,0.053,0.602,0.082,0.651,0.103
3200.000,21.915,0.132,21.622,0.093,0.625,0.067,0.700,0.051
3210.000,21.923,0.063,21.606,0.063,0.657,0.095,0.635,0.103
3220.000,21.915,0.087,21.630,0.056,0.594,0.095,0.716,0.103
3230.000,21.907,0.053,21.654,0.063,0.641,0.075,0.659,0.039
3240.000,21.891,0.073,21.622,0.067,0.602,0.062,0.635,0.069
3250.000,21.899,0.045,21.606,0.111,0.610,0.053,0.683,0.077
3260.000,21.939,0.056,21.654,0.073,0.562,0.106,0.683,0.094
3270.000,21.875,0.093,21.670,0.053,0.649,0.033,0.675,0.105
3280.000,21.947,0.108,21.670,0.075,0.602,0.073,0.635,0.069
3290.000,21.931,0.065,21.614,0.054,0.586,0.053,0.667,0.051
3300.000,21.907,0.053,21.638,0.120,0.610,0.065,0.643,0.103
3310.000,21.939,0.077,21.662,0.088,0.610,0.053,0.683,0.066
3320.000,21.931,0.084,21.670,0.065,0.618,0.067,0.618,0.064
3330.000,21.891,0.050,21.646,0.076,0.641,0.112,0.667,0.051
3340.000,21.923,0.082,21.678,0.070,0.586,0.091,0.635,0.079
3350.000,21.923,0.063,21.670,0.084,0.570,0.062,0.691,0.081
3360.000,21.907,0.075,21.654,0.073,0.625,0.042,0.667,0.084
3370.000,21.915,0.079,21.638,0.041,0.578,0.058,0.651,0.095
3380.000,21.915,0.045,21.638,0.067,0.594,0.058,0.708,0.055
3390.000,21.915,0.079,21.670,0.053,0.570,0.062,0.643,0.057
3400.000,21.947,0.086,21.670,0.084,0.610,0.053,0.667,0.084
3410.000,21.915,0.079,21.654,0.090,0.633,0.067,0.667,0.100
3420.000,21.907,0.053,21.646,0.084,0.602,0.090,0.667,0.034
3430.000,21.931,0.065,21.622,0.056,0.570,0.082,0.643,0.057
3440.000,21.883,0.092,21.614,0.100,0.586,0.065,0.675,0.081
3450.000,21.939,0.101,21.654,0.090,0.578,0.079,0.659,0.055
3460.000,21.907,0.084,21.646,0.076,0.610,0.065,0.602,0.077
3470.000,21.923,0.082,21.654,0.073,0.610,0.084,0.667,0.084
3480.000,21.979,0.045,21.678,0.079,0.625,0.042,0.683,0.086
3490.000,21.891,0.063,21.646,0.076,0.578,0.058,0.691,0.046
3500.000,21.963,0.084,21.630,0.094,0.586,0.053,0.691,0.071
3510.000,21.939,0.067,21.670,0.092,0.633,0.055,0.651,0.095
3520.000,21.907,0.065,21.654,0.082,0.594,0.069,0.643,0.088
3530.000,21.931,0.075,21.670,0.038,0.665,0.099,0.651,0.087
3540.000,21.955,0.056,21.646,0.076,0.586,0.075,0.667,0.051
3550.000,21.883,0.038,21.678,0.079,0.649,0.073,0.659,0.077
3560.000,21.883,0.092,21.614,0.066,0.618,0.100,0.635,0.057
3570.000,21.875,0.077,21.662,0.079,0.586,0.083,0.643,0.088
3580.000,21.947,0.101,21.630,0.042,0.610,0.092,0.683,0.094
3590.000,21.923,0.050,21.622,0.093,0.586,0.099,0.643,0.069
3600.000,21.907,0.037,21.622,0.067,0.602,0.062,0.667,0.034
3610.000,21.915,0.087,21.622,0.067,0.657,0.058,0.691,0.071
3620.000,21.939,0.085,21.678,0.045,0.633,0.113,0.643,0.069
3630.000,21.931,0.084,21.670,0.065,0.641,0.084,0.691,0.071
3640.000,21.891,0.050,21.630,0.042,0.610,0.038,0.643,0.057
3650.000,21.923,0.073,21.638,0.067,0.633,0.067,0.626,0.086
3660.000,21.907,0.084,21.670,0.065,0.610,0.075,0.667,0.084
3670.000,21.891,0.063,21.670,0.065,0.610,0.053,0.683,0.077
3680.000,21.907,0.065,21.646,0.038,0.594,0.045,0.691,0.060
3690.000,21.915,0.079,21.638,0.041,0.625,0.056,0.667,0.051
3700.000,21.899,0.087,21.654,0.123,0.594,0.058,0.667,0.075
3710.000,21.883,0.119,21.662,0.045,0.665,0.091,0.635,0.069
3720.000,21.939,0.120,21.694,0.066,0.649,0.050,0.667,0.092
3730.000,21.867,0.068,21.702,0.056,0.578,0.069,0.651,0.079
3740.000,21.836,0.070,21.670,0.065,0.602,0.062,0.651,0.069
3750.000,21.923,0.073,21.638,0.056,0.602,0.073,0.651,0.057
3760.000,21.907,0.092,21.630,0.068,0.625,0.107,0.626,0.055
3770.000,21.931,0.038,21.638,0.067,0.610,0.106,0.659,0.077
