time,Thi Mean,Thi Std,Tho Mean,Tho Std,Tci Mean,Tci Std,Tco Mean,Tco Std
380.000,65.660,0.121,60.004,0.085,0.610,0.099,4.568,0.084
390.000,65.598,0.083,60.144,0.057,0.570,0.111,4.593,0.089
400.000,65.606,0.083,60.051,0.151,0.578,0.087,4.560,0.077
410.000,65.583,0.096,60.051,0.132,0.578,0.087,4.601,0.075
420.000,65.591,0.110,60.012,0.167,0.586,0.065,4.536,0.095
430.000,65.544,0.119,60.098,0.097,0.562,0.099,4.593,0.081
440.000,65.668,0.186,60.074,0.097,0.570,0.104,4.560,0.086
450.000,65.614,0.121,60.074,0.142,0.610,0.053,4.560,0.086
460.000,65.637,0.109,59.973,0.074,0.562,0.075,4.536,0.087
470.000,65.698,0.108,60.067,0.134,0.578,0.058,4.552,0.057
480.000,65.706,0.092,60.043,0.111,0.602,0.082,4.577,0.105
490.000,65.660,0.115,60.059,0.109,0.570,0.062,4.585,0.094
500.000,65.621,0.088,60.004,0.077,0.546,0.056,4.520,0.084
510.000,65.691,0.163,59.958,0.105,0.602,0.082,4.512,0.071
520.000,65.652,0.185,60.004,0.118,0.538,0.067,4.503,0.077
530.000,65.745,0.146,60.074,0.151,0.586,0.083,4.503,0.115
540.000,65.698,0.119,60.067,0.129,0.538,0.041,4.528,0.067
550.000,65.722,0.099,60.067,0.112,0.602,0.073,4.455,0.087
560.000,65.745,0.127,60.082,0.129,0.538,0.100,4.552,0.079
570.000,65.652,0.088,60.059,0.109,0.570,0.033,4.560,0.055
580.000,65.606,0.097,60.090,0.136,0.610,0.065,4.552,0.042
590.000,65.714,0.103,60.074,0.063,0.554,0.041,4.479,0.067
600.000,65.714,0.109,60.136,0.049,0.538,0.041,4.520,0.075
610.000,65.606,0.097,60.043,0.117,0.554,0.093,4.552,0.069
620.000,65.698,0.108,60.074,0.073,0.515,0.079,4.503,0.077
630.000,65.668,0.142,60.113,0.152,0.554,0.055,4.544,0.069
640.000,65.614,0.103,59.981,0.115,0.562,0.084,4.577,0.081
650.000,65.629,0.123,60.105,0.105,0.594,0.079,4.609,0.077
660.000,65.752,0.111,60.113,0.147,0.625,0.067,4.625,0.110
670.000,65.760,0.116,60.067,0.068,0.586,0.099,4.625,0.057
680.000,65.760,0.132,60.191,0.147,0.570,0.050,4.617,0.057
690.000,65.737,0.089,60.113,0.133,0.578,0.058,4.625,0.088
700.000,65.737,0.126,60.067,0.068,0.554,0.067,4.682,0.064
710.000,65.845,0.109,60.059,0.071,0.610,0.075,4.682,0.120
720.000,65.752,0.151,60.067,0.139,0.554,0.067,4.650,0.084
730.000,65.760,0.122,60.160,0.057,0.562,0.075,4.698,0.110
740.000,65.560,0.089,60.167,0.145,0.554,0.067,4.642,0.094
750.000,65.698,0.108,60.136,0.150,0.602,0.050,4.707,0.096
760.000,65.698,0.114,60.043,0.105,0.610,0.065,4.747,0.086
770.000,65.791,0.063,60.167,0.141,0.538,0.067,4.731,0.092
780.000,65.683,0.151,60.098,0.176,0.554,0.085,4.723,0.077
790.000,65.776,0.162,60.152,0.103,0.578,0.058,4.755,0.081
800.000,65.691,0.126,60.035,0.128,0.570,0.062,4.739,0.060
810.000,65.776,0.130,60.152,0.103,0.625,0.056,4.707,0.123
820.000,65.714,0.103,60.167,0.061,0.610,0.065,4.739,0.089
830.000,65.706,0.160,60.152,0.082,0.538,0.067,4.625,0.103
840.000,65.799,0.133,60.160,0.093,0.586,0.099,4.682,0.064
850.000,65.752,0.110,60.144,0.093,0.562,0.075,4.707,0.079
860.000,65.791,0.096,60.175,0.127,0.546,0.077,4.698,0.095
870.000,65.876,0.123,60.074,0.121,0.618,0.113,4.682,0.064
880.000,65.891,0.089,60.074,0.116,0.554,0.085,4.650,0.051
890.000,65.907,0.098,60.198,0.075,0.602,0.090,4.698,0.095
900.000,65.868,0.103,60.191,0.111,0.546,0.077,4.682,0.114
910.000,65.860,0.067,60.105,0.133,0.594,0.079,4.674,0.060
920.000,65.930,0.140,60.191,0.098,0.570,0.062,4.698,0.103
930.000,65.868,0.081,60.175,0.116,0.554,0.041,4.658,0.060
940.000,65.930,0.149,60.121,0.117,0.594,0.058,4.658,0.081
950.000,65.953,0.106,60.129,0.104,0.594,0.102,4.674,0.089
960.000,65.937,0.085,60.067,0.153,0.570,0.082,4.633,0.122
970.000,65.930,0.170,60.136,0.109,0.594,0.058,4.642,0.086
980.000,65.930,0.140,60.105,0.117,0.594,0.069,4.633,0.069
990.000,65.961,0.119,60.144,0.106,0.546,0.085,4.682,0.051
1000.000,65.968,0.121,60.152,0.103,0.602,0.062,4.674,0.089
1010.000,65.883,0.149,60.043,0.065,0.538,0.067,4.633,0.087
1020.000,65.991,0.065,60.160,0.124,0.610,0.038,4.633,0.128
1030.000,65.968,0.121,60.113,0.075,0.570,0.062,4.658,0.071
1040.000,65.922,0.150,60.136,0.095,0.570,0.097,4.642,0.109
1050.000,65.945,0.126,60.136,0.095,0.554,0.076,4.674,0.060
1060.000,65.953,0.112,60.074,0.116,0.570,0.073,4.658,0.141
1070.000,65.937,0.143,60.198,0.117,0.546,0.085,4.666,0.086
1080.000,65.930,0.095,60.121,0.105,0.602,0.062,4.650,0.100
1090.000,66.022,0.103,60.160,0.129,0.554,0.067,4.650,0.051
1100.000,66.014,0.164,60.152,0.110,0.586,0.065,4.617,0.079
1110.000,65.953,0.092,60.113,0.105,0.546,0.067,4.609,0.055
1120.000,66.014,0.183,60.129,0.122,0.594,0.069,4.658,0.081
1130.000,65.976,0.122,60.144,0.106,0.586,0.099,4.625,0.069
1140.000,65.976,0.116,60.105,0.133,0.515,0.079,4.609,0.086
1150.000,66.007,0.101,60.167,0.126,0.610,0.065,4.625,0.057
1160.000,65.953,0.112,60.012,0.095,0.570,0.050,4.568,0.064
1170.000,65.953,0.117,60.167,0.102,0.546,0.093,4.585,0.066
1180.000,65.968,0.121,60.136,0.080,0.586,0.091,4.585,0.101
1190.000,66.030,0.117,60.121,0.133,0.554,0.076,4.536,0.110
1200.000,66.053,0.137,60.105,0.105,0.546,0.056,4.593,0.071
1210.000,65.991,0.122,59.989,0.169,0.586,0.065,4.560,0.102
1220.000,65.991,0.132,60.074,0.155,0.602,0.073,4.642,0.055
1230.000,65.984,0.122,60.043,0.133,0.538,0.041,4.633,0.087
1240.000,66.038,0.125,59.935,0.071,0.546,0.067,4.674,0.081
1250.000,65.976,0.104,59.927,0.100,0.594,0.069,4.666,0.054
1260.000,66.014,0.085,59.911,0.118,0.578,0.108,4.682,0.100
1270.000,65.991,0.116,59.904,0.131,0.586,0.065,4.552,0.079
1280.000,65.961,0.135,59.888,0.117,0.578,0.069,4.471,0.079
1290.000,65.976,0.090,59.880,0.105,0.554,0.093,4.422,0.094
1300.000,66.030,0.164,59.927,0.165,0.594,0.045,4.430,0.089
1310.000,66.030,0.160,60.020,0.132,0.586,0.037,4.406,0.084
1320.000,65.984,0.127,59.935,0.145,0.578,0.069,4.430,0.071
1330.000,65.976,0.097,59.966,0.098,0.570,0.062,4.406,0.051
1340.000,65.945,0.103,59.981,0.088,0.562,0.065,4.430,0.081
1350.000,65.999,0.096,59.919,0.090,0.594,0.045,4.398,0.067
1360.000,66.022,0.145,59.997,0.146,0.554,0.076,4.447,0.086
1370.000,65.945,0.126,59.981,0.131,0.625,0.077,4.390,0.069
1380.000,65.976,0.132,60.043,0.128,0.610,0.053,4.349,0.111
1390.000,66.014,0.138,60.043,0.128,0.531,0.053,4.251,0.071
1400.000,66.007,0.114,60.098,0.137,0.562,0.084,4.195,0.075
1410.000,65.976,0.065,60.059,0.071,0.618,0.055,4.154,0.094
1420.000,66.068,0.110,60.098,0.082,0.554,0.055,4.032,0.084
1430.000,65.937,0.117,60.121,0.105,0.594,0.079,3.943,0.071
1440.000,65.922,0.115,60.152,0.073,0.586,0.112,3.951,0.051
1450.000,65.937,0.117,60.105,0.143,0.594,0.095,3.934,0.094
1460.000,65.984,0.151,60.059,0.088,0.578,0.058,3.878,0.067
1470.000,65.953,0.067,60.121,0.065,0.507,0.065,3.813,0.069
1480.000,66.014,0.099,60.129,0.110,0.570,0.104,3.837,0.092
1490.000,65.984,0.083,60.059,0.159,0.554,0.107,3.804,0.079
1500.000,66.068,0.065,60.113,0.128,0.554,0.067,3.780,0.060
1510.000,65.930,0.114,60.090,0.109,0.578,0.058,3.739,0.079
1520.000,65.984,0.151,60.136,0.095,0.570,0.090,3.699,0.118
1530.000,66.038,0.061,60.090,0.071,0.610,0.065,3.682,0.089
1540.000,66.038,0.095,60.043,0.111,0.554,0.076,3.585,0.077
1550.000,65.976,0.132,60.167,0.141,0.562,0.053,3.504,0.109
1560.000,65.999,0.096,60.152,0.132,0.578,0.079,3.439,0.089
1570.000,65.976,0.127,60.136,0.088,0.570,0.062,3.414,0.103
1580.000,66.038,0.101,60.051,0.110,0.562,0.099,3.406,0.088
1590.000,66.022,0.126,60.098,0.127,0.610,0.065,3.398,0.087
1600.000,65.922,0.126,60.175,0.116,0.594,0.079,3.357,0.081
1610.000,66.014,0.099,60.167,0.061,0.586,0.065,3.406,0.079
1620.000,65.953,0.106,60.152,0.097,0.578,0.095,3.439,0.089
1630.000,65.999,0.115,60.136,0.159,0.578,0.069,3.479,0.079
1640.000,65.976,0.110,60.098,0.074,0.602,0.082,3.577,0.069
1650.000,66.038,0.095,60.082,0.165,0.586,0.065,3.528,0.054
1660.000,66.038,0.185,60.144,0.085,0.594,0.069,3.593,0.084
1670.000,66.030,0.077,60.105,0.128,0.570,0.073,3.642,0.103
1680.000,65.976,0.122,60.067,0.057,0.594,0.058,3.617,0.118
1690.000,66.053,0.083,60.105,0.105,0.523,0.090,3.601,0.081
1700.000,66.022,0.089,60.105,0.054,0.578,0.058,3.626,0.075
1710.000,66.115,0.125,60.090,0.120,0.546,0.100,3.666,0.077
1720.000,65.991,0.097,60.183,0.075,0.586,0.105,3.723,0.087
1730.000,66.092,0.106,60.144,0.129,0.602,0.073,3.756,0.084
1740.000,66.061,0.075,60.129,0.082,0.578,0.115,3.739,0.095
1750.000,66.068,0.097,60.136,0.167,0.546,0.077,3.780,0.111
1760.000,66.030,0.106,60.121,0.105,0.594,0.058,3.845,0.081
1770.000,65.953,0.133,60.090,0.115,0.578,0.069,3.861,0.105
1780.000,66.038,0.095,60.144,0.085,0.594,0.045,3.918,0.064
1790.000,66.092,0.147,60.144,0.144,0.562,0.053,3.934,0.094
1800.000,66.061,0.146,60.105,0.133,0.499,0.102,3.959,0.077
1810.000,66.030,0.164,60.129,0.179,0.578,0.079,3.983,0.057
1820.000,66.022,0.096,60.098,0.090,0.586,0.053,3.991,0.039
1830.000,65.937,0.123,59.989,0.118,0.531,0.084,4.040,0.077
1840.000,66.092,0.112,60.113,0.111,0.531,0.112,4.008,0.060
1850.000,66.007,0.108,60.113,0.138,0.562,0.075,4.040,0.094
1860.000,65.976,0.083,60.136,0.109,0.570,0.090,4.081,0.107
1870.000,66.068,0.074,60.067,0.077,0.594,0.058,4.040,0.077
1880.000,66.107,0.128,60.004,0.106,0.586,0.037,4.089,0.060
1890.000,66.045,0.103,60.059,0.115,0.578,0.079,4.121,0.067
1900.000,66.061,0.137,60.028,0.156,0.594,0.058,4.162,0.084
1910.000,66.022,0.126,60.067,0.153,0.610,0.075,4.170,0.111
1920.000,66.014,0.123,60.059,0.115,0.570,0.062,4.138,0.079
1930.000,66.022,0.089,60.113,0.091,0.570,0.090,4.170,0.071
1940.000,66.045,0.103,60.105,0.194,0.562,0.065,4.211,0.057
1950.000,66.053,0.083,60.183,0.164,0.546,0.085,4.251,0.046
1960.000,66.045,0.109,60.074,0.159,0.554,0.067,4.251,0.081
1970.000,66.038,0.108,60.043,0.065,0.570,0.062,4.219,0.096
1980.000,65.999,0.126,60.183,0.117,0.649,0.073,4.235,0.067
1990.000,66.053,0.142,60.043,0.083,0.554,0.085,4.243,0.107
2000.000,66.053,0.132,60.074,0.172,0.546,0.056,4.260,0.086
2010.000,66.045,0.146,60.098,0.090,0.562,0.053,4.300,0.069
2020.000,66.084,0.173,60.051,0.090,0.562,0.084,4.292,0.069
2030.000,66.084,0.119,60.121,0.111,0.554,0.067,4.381,0.069
2040.000,66.099,0.131,60.167,0.150,0.594,0.058,4.365,0.086
2050.000,66.061,0.116,60.113,0.075,0.578,0.069,4.406,0.064
2060.000,66.030,0.077,60.082,0.077,0.586,0.065,4.398,0.153
2070.000,66.122,0.182,60.113,0.133,0.586,0.105,4.430,0.046
2080.000,66.092,0.112,60.090,0.136,0.562,0.084,4.487,0.064
2090.000,66.053,0.104,60.090,0.126,0.554,0.055,4.487,0.075
2100.000,66.053,0.074,60.105,0.105,0.578,0.069,4.552,0.103
2110.000,66.061,0.122,60.136,0.095,0.554,0.076,4.560,0.077
2120.000,66.076,0.082,60.144,0.106,0.570,0.062,4.585,0.054
2130.000,66.084,0.119,59.997,0.132,0.578,0.079,4.601,0.100
2140.000,66.014,0.152,60.082,0.112,0.586,0.053,4.593,0.105
2150.000,66.076,0.115,60.098,0.217,0.594,0.069,4.642,0.055
2160.000,66.107,0.099,59.989,0.100,0.570,0.050,4.658,0.081
2170.000,66.092,0.099,60.129,0.110,0.578,0.069,4.674,0.060
2180.000,66.084,0.071,60.012,0.120,0.586,0.053,4.690,0.055
2190.000,66.115,0.157,60.098,0.127,0.602,0.082,4.690,0.067
2200.000,66.138,0.098,60.105,0.091,0.578,0.058,4.747,0.086
2210.000,66.122,0.163,60.152,0.082,0.602,0.073,4.715,0.095
2220.000,66.099,0.096,60.175,0.147,0.546,0.077,4.682,0.092
2230.000,66.130,0.090,60.198,0.098,0.570,0.033,4.682,0.092
2240.000,66.061,0.054,60.121,0.075,0.554,0.055,4.731,0.075
2250.000,66.061,0.110,60.098,0.147,0.586,0.075,4.682,0.075
2260.000,66.053,0.132,60.144,0.077,0.610,0.053,4.666,0.086
2270.000,66.122,0.146,60.167,0.071,0.570,0.090,4.658,0.097
2280.000,66.022,0.150,60.136,0.131,0.586,0.105,4.682,0.100
2290.000,66.107,0.138,60.051,0.116,0.531,0.092,4.650,0.064
2300.000,66.038,0.177,60.090,0.115,0.633,0.067,4.633,0.103
2310.000,66.192,0.149,60.144,0.100,0.570,0.082,4.609,0.055
2320.000,66.053,0.104,60.175,0.127,0.538,0.093,4.585,0.101
2330.000,66.130,0.116,60.082,0.077,0.602,0.062,4.658,0.060
2340.000,66.038,0.144,60.206,0.074,0.562,0.053,4.577,0.081
2350.000,65.976,0.090,60.121,0.075,0.546,0.077,4.544,0.069
2360.000,66.068,0.110,60.136,0.102,0.578,0.069,4.503,0.108
2370.000,66.045,0.082,60.051,0.122,0.570,0.062,4.463,0.117
2380.000,65.976,0.065,60.043,0.122,0.570,0.062,4.471,0.079
2390.000,66.092,0.133,60.098,0.097,0.586,0.075,4.381,0.069
2400.000,66.084,0.125,60.082,0.148,0.594,0.102,4.357,0.075
2410.000,66.192,0.140,60.004,0.148,0.578,0.058,4.349,0.081
2420.000,66.122,0.096,60.152,0.090,0.554,0.107,4.414,0.081
2430.000,66.022,0.120,60.090,0.102,0.562,0.118,4.365,0.102
2440.000,66.068,0.110,60.090,0.080,0.594,0.069,4.373,0.110
2450.000,66.084,0.114,60.035,0.138,0.610,0.075,4.349,0.081
2460.000,66.099,0.096,60.020,0.097,0.586,0.065,4.300,0.110
2470.000,66.092,0.133,60.012,0.049,0.570,0.050,4.308,0.057
2480.000,66.061,0.083,59.981,0.178,0.570,0.062,4.203,0.094
2490.000,66.038,0.149,60.051,0.116,0.578,0.045,4.211,0.079
2500.000,66.053,0.116,59.997,0.090,0.570,0.082,4.235,0.094
2510.000,66.092,0.085,59.997,0.121,0.570,0.082,4.276,0.064
2520.000,66.099,0.185,60.028,0.133,0.538,0.067,4.316,0.055
2530.000,66.076,0.121,60.020,0.172,0.562,0.099,4.292,0.069
2540.000,66.022,0.126,59.973,0.116,0.578,0.102,4.349,0.105
2550.000,66.045,0.136,59.989,0.106,0.586,0.075,4.341,0.086
2560.000,66.076,0.115,59.981,0.115,0.531,0.053,4.357,0.064
2570.000,65.976,0.083,59.966,0.160,0.586,0.065,4.341,0.066
2580.000,66.045,0.115,60.028,0.111,0.546,0.077,4.333,0.097
2590.000,66.014,0.106,59.896,0.110,0.570,0.062,4.308,0.042
2600.000,66.092,0.156,59.981,0.109,0.546,0.085,4.284,0.055
2610.000,66.053,0.065,59.919,0.073,0.586,0.075,4.276,0.051
2620.000,66.061,0.132,59.942,0.097,0.562,0.092,4.292,0.057
2630.000,66.038,0.080,59.950,0.075,0.578,0.069,4.211,0.116
2640.000,65.999,0.141,59.950,0.111,0.570,0.062,4.251,0.089
2650.000,66.045,0.103,59.935,0.115,0.602,0.033,4.333,0.071
2660.000,66.076,0.082,59.942,0.122,0.578,0.058,4.284,0.086
2670.000,66.022,0.096,59.911,0.077,0.570,0.073,4.325,0.075
2680.000,65.968,0.082,59.973,0.116,0.570,0.073,4.333,0.060
2690.000,65.961,0.101,59.919,0.090,0.570,0.050,4.333,0.060
2700.000,66.053,0.097,59.857,0.154,0.633,0.067,4.373,0.110
2710.000,65.984,0.110,59.981,0.071,0.578,0.079,4.316,0.094
2720.000,66.045,0.073,59.981,0.163,0.570,0.138,4.243,0.064
2730.000,66.014,0.152,59.966,0.105,0.538,0.055,4.178,0.101
2740.000,65.999,0.154,59.966,0.143,0.594,0.069,4.146,0.087
2750.000,66.045,0.159,59.857,0.109,0.554,0.076,4.162,0.064
2760.000,65.976,0.122,59.958,0.152,0.602,0.050,4.097,0.086
2770.000,66.107,0.106,59.958,0.075,0.578,0.079,4.089,0.081
2780.000,66.030,0.077,59.989,0.093,0.602,0.082,4.056,0.088
2790.000,66.038,0.153,59.950,0.122,0.578,0.058,4.056,0.057
2800.000,65.991,0.137,59.958,0.169,0.562,0.038,4.064,0.087
2810.000,66.007,0.071,59.935,0.095,0.538,0.076,4.064,0.079
2820.000,66.068,0.074,59.927,0.112,0.562,0.065,4.089,0.060
2830.000,66.007,0.108,60.004,0.144,0.586,0.083,4.056,0.069
2840.000,65.999,0.115,59.989,0.112,0.578,0.079,4.032,0.092
2850.000,65.999,0.178,60.012,0.131,0.538,0.076,4.016,0.066
2860.000,66.014,0.133,59.935,0.163,0.562,0.053,4.032,0.084
2870.000,66.076,0.082,59.958,0.066,0.586,0.075,3.991,0.077
2880.000,66.030,0.123,59.989,0.153,0.562,0.075,4.008,0.081
2890.000,66.038,0.140,59.942,0.164,0.507,0.053,3.967,0.103
2900.000,66.014,0.067,60.028,0.083,0.538,0.085,3.918,0.100
2910.000,65.937,0.085,59.927,0.112,0.546,0.067,3.926,0.097
2920.000,66.007,0.087,60.012,0.145,0.578,0.045,3.934,0.077
2930.000,65.961,0.114,59.989,0.118,0.538,0.067,3.967,0.079
2940.000,65.976,0.097,60.067,0.144,0.562,0.053,3.999,0.107
2950.000,65.961,0.101,60.020,0.155,0.594,0.095,4.024,0.089
2960.000,66.061,0.083,59.966,0.098,0.586,0.065,4.056,0.088
2970.000,66.099,0.103,59.904,0.136,0.586,0.075,4.040,0.067
2980.000,65.968,0.115,59.973,0.151,0.538,0.100,4.040,0.039
2990.000,66.045,0.136,60.004,0.118,0.586,0.105,4.032,0.064
3000.000,66.014,0.085,59.942,0.110,0.570,0.062,3.991,0.109
3010.000,66.022,0.115,60.035,0.066,0.538,0.055,4.008,0.071
3020.000,65.968,0.052,59.950,0.156,0.554,0.093,3.983,0.122
3030.000,66.030,0.147,60.028,0.083,0.602,0.062,3.959,0.067
3040.000,65.991,0.104,59.935,0.088,0.546,0.085,3.951,0.084
3050.000,65.984,0.098,59.981,0.095,0.562,0.075,3.926,0.089
3060.000,65.883,0.114,59.989,0.157,0.554,0.085,3.934,0.094
3070.000,65.984,0.171,59.981,0.109,0.594,0.058,3.943,0.071
3080.000,65.961,0.101,59.966,0.111,0.570,0.050,3.959,0.077
3090.000,66.007,0.087,59.966,0.111,0.586,0.075,4.032,0.051
3100.000,65.937,0.164,59.919,0.103,0.594,0.079,4.056,0.057
3110.000,65.968,0.103,59.950,0.117,0.554,0.055,4.073,0.086
3120.000,65.968,0.103,59.973,0.147,0.570,0.062,4.040,0.067
3130.000,65.961,0.125,59.919,0.110,0.531,0.065,4.040,0.086
3140.000,65.930,0.140,59.810,0.091,0.594,0.069,4.040,0.094
3150.000,65.953,0.128,59.935,0.131,0.546,0.067,4.024,0.060
3160.000,66.022,0.174,59.880,0.099,0.618,0.067,3.983,0.069
3170.000,65.999,0.115,59.888,0.111,0.586,0.083,4.032,0.064
3180.000,65.961,0.095,59.849,0.106,0.578,0.045,3.991,0.077
3190.000,65.930,0.101,59.911,0.124,0.554,0.055,4.040,0.115
3200.000,65.961,0.101,59.841,0.137,0.578,0.095,3.991,0.102
3210.000,65.999,0.146,59.873,0.065,0.562,0.053,3.983,0.095
3220.000,65.984,0.155,59.803,0.111,0.602,0.117,4.064,0.079
3230.000,65.984,0.137,59.772,0.129,0.554,0.093,4.081,0.092
3240.000,65.891,0.109,59.826,0.131,0.594,0.069,4.089,0.071
3250.000,66.061,0.142,59.865,0.151,0.610,0.053,4.138,0.096
3260.000,65.961,0.140,59.849,0.134,0.570,0.062,4.121,0.127
3270.000,66.030,0.123,59.911,0.085,0.570,0.097,4.138,0.088
3280.000,65.991,0.127,59.834,0.093,0.610,0.084,4.097,0.077
3290.000,65.937,0.128,59.880,0.111,0.594,0.115,4.064,0.079
3300.000,66.014,0.156,59.865,0.137,0.546,0.107,4.113,0.064
3310.000,66.014,0.143,59.818,0.137,0.554,0.119,4.073,0.067
3320.000,65.976,0.146,59.841,0.103,0.586,0.075,4.073,0.086
3330.000,65.891,0.136,59.849,0.106,0.602,0.082,4.081,0.064
3340.000,66.030,0.117,59.810,0.128,0.570,0.062,4.097,0.054
3350.000,65.991,0.104,59.678,0.157,0.570,0.073,4.089,0.089
3360.000,65.930,0.114,59.810,0.147,0.602,0.073,4.121,0.086
3370.000,65.984,0.104,59.764,0.142,0.594,0.087,4.138,0.069
3380.000,65.968,0.096,59.841,0.137,0.578,0.079,4.154,0.055
3390.000,65.953,0.180,59.787,0.127,0.570,0.050,4.219,0.088
3400.000,65.945,0.081,59.841,0.103,0.578,0.087,4.186,0.111
3410.000,65.922,0.103,59.857,0.080,0.538,0.067,4.170,0.097
3420.000,66.068,0.090,59.733,0.098,0.618,0.093,4.162,0.064
3430.000,65.968,0.103,59.865,0.137,0.578,0.087,4.186,0.071
3440.000,65.968,0.178,59.748,0.120,0.570,0.073,4.211,0.095
3450.000,65.968,0.109,59.764,0.097,0.562,0.084,4.162,0.075
3460.000,65.907,0.104,59.873,0.117,0.602,0.073,4.178,0.054
3470.000,65.945,0.103,59.873,0.122,0.523,0.050,4.146,0.069
3480.000,65.937,0.128,59.803,0.147,0.578,0.058,4.186,0.060
3490.000,65.984,0.091,59.834,0.100,0.618,0.107,4.170,0.026
3500.000,65.899,0.137,59.849,0.112,0.554,0.067,4.195,0.092
3510.000,65.953,0.106,59.841,0.090,0.578,0.058,4.292,0.069
3520.000,65.922,0.109,59.818,0.110,0.578,0.102,4.260,0.127
3530.000,65.922,0.121,59.764,0.121,0.586,0.083,4.333,0.081
3540.000,65.922,0.082,59.686,0.110,0.538,0.041,4.373,0.087
3550.000,65.976,0.116,59.803,0.123,0.562,0.038,4.357,0.075
3560.000,65.930,0.114,59.787,0.104,0.554,0.067,4.316,0.055
3570.000,65.945,0.096,59.779,0.167,0.562,0.065,4.349,0.089
3580.000,65.937,0.138,59.841,0.082,0.578,0.058,4.357,0.092
3590.000,65.891,0.109,59.772,0.100,0.570,0.073,4.365,0.077
3600.000,65.937,0.077,59.888,0.187,0.538,0.107,4.349,0.071
3610.000,65.876,0.168,59.826,0.126,0.538,0.055,4.357,0.075
3620.000,65.883,0.130,59.834,0.085,0.531,0.065,4.381,0.069
3630.000,65.845,0.089,59.803,0.128,0.570,0.050,4.447,0.077
3640.000,65.953,0.117,59.772,0.077,0.625,0.077,4.430,0.097
3650.000,65.791,0.089,59.779,0.141,0.538,0.055,4.487,0.064
3660.000,65.883,0.108,59.779,0.102,0.594,0.069,4.479,0.094
3670.000,65.907,0.091,59.748,0.095,0.594,0.087,4.536,0.057
3680.000,65.860,0.133,59.772,0.057,0.546,0.056,4.544,0.103
3690.000,65.914,0.097,59.710,0.168,0.562,0.084,4.593,0.060
3700.000,65.914,0.104,59.772,0.093,0.618,0.076,4.593,0.046
3710.000,65.876,0.123,59.841,0.116,0.578,0.058,4.568,0.075
3720.000,65.837,0.097,59.818,0.104,0.594,0.069,4.552,0.057
3730.000,65.953,0.138,59.756,0.134,0.578,0.069,4.609,0.077
3740.000,65.937,0.085,59.779,0.071,0.531,0.075,4.593,0.071
3750.000,65.806,0.119,59.787,0.116,0.554,0.100,4.617,0.057
3760.000,65.868,0.063,59.694,0.077,0.625,0.067,4.674,0.111
3770.000,65.768,0.096,59.741,0.116,0.546,0.077,4.666,0.101
