time,Thi Mean,Thi Std,Tho Mean,Tho Std,Tci Mean,Tci Std,Tco Mean,Tco Std
590.000,73.806,0.145,65.393,0.239,0.538,0.067,5.357,0.079
600.000,73.775,0.111,65.385,0.110,0.562,0.038,5.324,0.105
610.000,73.813,0.181,65.424,0.191,0.594,0.115,5.324,0.097
620.000,73.783,0.108,65.378,0.250,0.562,0.038,5.332,0.051
630.000,73.775,0.099,65.401,0.174,0.586,0.065,5.324,0.071
640.000,73.829,0.126,65.478,0.218,0.562,0.092,5.332,0.064
650.000,73.729,0.170,65.447,0.160,0.586,0.099,5.324,0.081
660.000,73.775,0.117,65.401,0.212,0.570,0.117,5.267,0.116
670.000,73.806,0.081,65.439,0.225,0.586,0.083,5.316,0.077
680.000,73.790,0.117,65.401,0.120,0.602,0.062,5.332,0.064
690.000,73.721,0.124,65.501,0.207,0.578,0.079,5.308,0.081
700.000,73.921,0.113,65.424,0.191,0.546,0.067,5.300,0.064
710.000,73.821,0.132,65.478,0.195,0.602,0.082,5.324,0.081
720.000,73.829,0.103,65.378,0.179,0.570,0.073,5.227,0.089
730.000,73.783,0.120,65.409,0.156,0.562,0.053,5.292,0.067
740.000,73.798,0.144,65.424,0.204,0.546,0.077,5.300,0.075
750.000,73.867,0.117,65.339,0.146,0.578,0.069,5.275,0.057
760.000,73.760,0.081,65.416,0.218,0.531,0.075,5.227,0.081
770.000,73.821,0.090,65.409,0.156,0.538,0.076,5.267,0.069
780.000,73.783,0.120,65.416,0.175,0.570,0.073,5.267,0.116
790.000,73.813,0.121,65.385,0.216,0.594,0.045,5.259,0.055
800.000,73.806,0.140,65.416,0.209,0.546,0.067,5.259,0.077
810.000,73.836,0.115,65.463,0.164,0.546,0.067,5.275,0.069
820.000,73.783,0.088,65.416,0.196,0.570,0.097,5.284,0.057
830.000,73.806,0.153,65.493,0.209,0.570,0.082,5.235,0.066
840.000,73.775,0.167,65.447,0.219,0.554,0.076,5.259,0.077
850.000,73.821,0.132,65.455,0.190,0.578,0.069,5.227,0.097
860.000,73.783,0.102,65.517,0.150,0.538,0.041,5.284,0.110
870.000,73.798,0.113,65.385,0.213,0.562,0.075,5.259,0.077
880.000,73.821,0.097,65.455,0.147,0.594,0.079,5.332,0.064
890.000,73.798,0.144,65.439,0.193,0.578,0.045,5.308,0.081
900.000,73.806,0.140,65.470,0.236,0.554,0.093,5.349,0.069
910.000,73.813,0.097,65.509,0.149,0.562,0.065,5.332,0.075
920.000,73.875,0.101,65.501,0.226,0.578,0.069,5.373,0.077
930.000,73.844,0.101,65.501,0.176,0.554,0.067,5.349,0.103
940.000,73.859,0.096,65.478,0.218,0.578,0.045,5.430,0.095
950.000,73.836,0.177,65.540,0.127,0.546,0.067,5.381,0.075
960.000,73.905,0.082,65.393,0.189,0.531,0.112,5.511,0.095
970.000,73.790,0.092,65.478,0.192,0.570,0.073,5.487,0.089
980.000,73.875,0.113,65.409,0.173,0.570,0.062,5.495,0.075
990.000,73.905,0.110,65.470,0.200,0.531,0.065,5.544,0.075
1000.000,73.898,0.097,65.532,0.200,0.578,0.058,5.519,0.079
1010.000,73.836,0.073,65.478,0.145,0.586,0.065,5.601,0.043
1020.000,73.813,0.074,65.486,0.143,0.554,0.055,5.601,0.103
1030.000,73.836,0.166,65.493,0.224,0.554,0.055,5.649,0.071
1040.000,73.790,0.151,65.486,0.180,0.546,0.085,5.674,0.069
1050.000,73.844,0.079,65.509,0.154,0.570,0.033,5.649,0.089
1060.000,73.836,0.188,65.409,0.194,0.625,0.042,5.674,0.042
1070.000,73.829,0.170,65.370,0.255,0.546,0.067,5.731,0.081
1080.000,73.798,0.124,65.424,0.217,0.523,0.082,5.706,0.092
1090.000,73.829,0.162,65.455,0.216,0.586,0.083,5.739,0.064
1100.000,73.875,0.129,65.416,0.215,0.570,0.090,5.731,0.089
1110.000,73.760,0.135,65.455,0.219,0.618,0.076,5.739,0.064
1120.000,73.836,0.125,65.455,0.142,0.570,0.062,5.820,0.092
1130.000,73.844,0.169,65.509,0.149,0.515,0.045,5.779,0.086
1140.000,73.859,0.114,65.486,0.223,0.578,0.045,5.755,0.103
1150.000,73.821,0.110,65.486,0.161,0.546,0.042,5.877,0.071
1160.000,73.875,0.129,65.385,0.216,0.570,0.082,5.828,0.077
1170.000,73.905,0.097,65.486,0.143,0.578,0.058,5.901,0.107
1180.000,73.867,0.111,65.540,0.222,0.594,0.045,5.942,0.077
1190.000,73.798,0.161,65.455,0.216,0.554,0.085,5.950,0.075
1200.000,73.790,0.044,65.447,0.186,0.562,0.065,5.934,0.095
1210.000,73.775,0.137,65.517,0.150,0.562,0.065,5.991,0.077
1220.000,73.798,0.129,65.517,0.200,0.554,0.067,5.999,0.087
1230.000,73.721,0.094,65.439,0.206,0.546,0.056,6.056,0.081
1240.000,73.798,0.134,65.393,0.200,0.594,0.058,6.064,0.075
1250.000,73.798,0.139,65.439,0.159,0.586,0.053,6.031,0.092
1260.000,73.806,0.109,65.401,0.189,0.554,0.041,6.080,0.042
1270.000,73.783,0.072,65.339,0.150,0.570,0.062,6.015,0.069
1280.000,73.836,0.140,65.455,0.204,0.586,0.091,6.039,0.071
1290.000,73.775,0.067,65.401,0.199,0.546,0.085,5.999,0.087
1300.000,73.775,0.175,65.409,0.187,0.570,0.062,6.056,0.097
1310.000,73.775,0.099,65.354,0.185,0.570,0.073,5.982,0.100
1320.000,73.744,0.090,65.393,0.189,0.602,0.090,6.007,0.088
1330.000,73.783,0.102,65.478,0.215,0.538,0.067,6.007,0.079
1340.000,73.821,0.110,65.478,0.224,0.594,0.087,6.007,0.088
1350.000,73.798,0.094,65.478,0.185,0.602,0.082,5.999,0.095
1360.000,73.729,0.125,65.439,0.193,0.570,0.082,6.023,0.094
1370.000,73.760,0.115,65.370,0.172,0.562,0.065,5.966,0.094
1380.000,73.737,0.121,65.424,0.180,0.546,0.056,5.942,0.086
1390.000,73.737,0.126,65.432,0.154,0.602,0.073,6.015,0.057
1400.000,73.752,0.110,65.370,0.219,0.538,0.076,5.942,0.067
1410.000,73.775,0.084,65.347,0.204,0.586,0.065,5.974,0.071
1420.000,73.760,0.145,65.370,0.210,0.633,0.076,5.991,0.067
1430.000,73.706,0.102,65.416,0.150,0.610,0.075,6.007,0.069
1440.000,73.829,0.162,65.393,0.141,0.586,0.075,5.982,0.084
1450.000,73.821,0.154,65.424,0.169,0.570,0.073,5.974,0.089
1460.000,73.714,0.111,65.324,0.166,0.538,0.067,6.007,0.079
1470.000,73.790,0.105,65.416,0.178,0.586,0.083,5.942,0.094
1480.000,73.829,0.110,65.378,0.197,0.570,0.050,6.047,0.094
1490.000,73.760,0.149,65.316,0.213,0.562,0.053,6.007,0.128
1500.000,73.821,0.132,65.239,0.182,0.594,0.058,6.015,0.069
1510.000,73.821,0.154,65.432,0.246,0.570,0.104,6.031,0.075
1520.000,73.783,0.135,65.424,0.138,0.554,0.119,6.007,0.096
1530.000,73.783,0.114,65.455,0.183,0.531,0.092,5.966,0.121
1540.000,73.783,0.153,65.393,0.216,0.586,0.053,5.999,0.078
1550.000,73.767,0.107,65.416,0.186,0.602,0.111,5.966,0.094
1560.000,73.798,0.148,65.455,0.142,0.538,0.076,5.958,0.060
1570.000,73.752,0.185,65.354,0.181,0.594,0.069,5.966,0.066
1580.000,73.836,0.149,65.393,0.103,0.570,0.082,5.982,0.051
1590.000,73.829,0.110,65.385,0.193,0.562,0.065,5.958,0.124
1600.000,73.737,0.136,65.416,0.141,0.578,0.069,5.942,0.077
1610.000,73.836,0.081,65.393,0.155,0.602,0.073,5.909,0.055
1620.000,73.744,0.074,65.385,0.160,0.570,0.050,5.934,0.078
1630.000,73.836,0.149,65.316,0.182,0.586,0.091,5.974,0.081
1640.000,73.821,0.110,65.424,0.180,0.586,0.053,5.950,0.075
1650.000,73.821,0.136,65.362,0.150,0.554,0.076,5.901,0.075
1660.000,73.836,0.140,65.370,0.147,0.554,0.085,5.934,0.078
1670.000,73.783,0.153,65.439,0.216,0.538,0.067,5.974,0.071
1680.000,73.844,0.094,65.401,0.135,0.570,0.082,5.917,0.057
1690.000,73.698,0.105,65.524,0.075,0.586,0.083,5.958,0.071
1700.000,73.813,0.126,65.401,0.145,0.531,0.075,5.991,0.077
1710.000,73.798,0.060,65.370,0.213,0.602,0.090,5.958,0.089
1720.000,73.829,0.145,65.393,0.233,0.546,0.067,5.982,0.100
1730.000,73.813,0.115,65.393,0.206,0.578,0.079,6.015,0.069
1740.000,73.744,0.121,65.540,0.231,0.554,0.067,6.007,0.079
1750.000,73.783,0.195,65.424,0.217,0.538,0.067,6.096,0.087
1760.000,73.775,0.127,65.370,0.132,0.578,0.058,6.056,0.097
1770.000,73.798,0.113,65.463,0.179,0.594,0.087,6.080,0.087
1780.000,73.813,0.115,65.455,0.200,0.562,0.053,6.031,0.114
1790.000,73.806,0.073,65.470,0.189,0.570,0.062,6.096,0.069
1800.000,73.790,0.132,65.439,0.141,0.594,0.087,6.104,0.094
1810.000,73.852,0.137,65.424,0.161,0.602,0.082,6.096,0.103
1820.000,73.744,0.159,65.354,0.140,0.610,0.065,6.129,0.066
1830.000,73.775,0.163,65.447,0.190,0.554,0.067,6.137,0.124
1840.000,73.829,0.131,65.517,0.216,0.546,0.056,6.137,0.097
1850.000,73.821,0.090,65.432,0.145,0.578,0.079,6.242,0.042
1860.000,73.790,0.117,65.432,0.130,0.570,0.062,6.145,0.092
1870.000,73.752,0.115,65.540,0.137,0.554,0.085,6.210,0.077
1880.000,73.798,0.119,65.463,0.132,0.594,0.069,6.251,0.069
1890.000,73.760,0.170,65.447,0.253,0.594,0.058,6.234,0.127
1900.000,73.737,0.097,65.501,0.184,0.554,0.085,6.242,0.087
1910.000,73.729,0.170,65.501,0.248,0.554,0.041,6.291,0.094
1920.000,73.790,0.127,65.401,0.154,0.546,0.067,6.226,0.034
1930.000,73.783,0.114,65.478,0.158,0.538,0.055,6.218,0.089
1940.000,73.852,0.142,65.393,0.182,0.610,0.099,6.202,0.130
1950.000,73.806,0.081,65.331,0.165,0.546,0.077,6.169,0.069
1960.000,73.836,0.096,65.409,0.143,0.554,0.076,6.137,0.097
1970.000,73.813,0.090,65.339,0.219,0.546,0.067,6.129,0.066
1980.000,73.813,0.158,65.393,0.175,0.554,0.067,6.096,0.057
1990.000,73.806,0.158,65.324,0.192,0.570,0.082,6.129,0.108
2000.000,73.821,0.121,65.370,0.151,0.570,0.073,6.023,0.109
2010.000,73.783,0.145,65.370,0.179,0.578,0.069,6.039,0.146
2020.000,73.829,0.082,65.362,0.146,0.578,0.058,5.999,0.087
2030.000,73.836,0.162,65.385,0.216,0.570,0.117,6.047,0.101
2040.000,73.844,0.144,65.339,0.126,0.578,0.079,5.901,0.092
2050.000,73.844,0.119,65.432,0.140,0.618,0.076,5.934,0.087
2060.000,73.790,0.111,65.370,0.175,0.562,0.053,5.909,0.102
2070.000,73.790,0.067,65.370,0.137,0.586,0.037,5.869,0.075
2080.000,73.867,0.057,65.347,0.226,0.554,0.067,5.836,0.087
2090.000,73.775,0.076,65.432,0.209,0.594,0.079,5.861,0.086
2100.000,73.721,0.107,65.339,0.171,0.602,0.082,5.771,0.134
2110.000,73.729,0.125,65.347,0.173,0.578,0.069,5.820,0.084
2120.000,73.744,0.178,65.293,0.179,0.610,0.053,5.812,0.081
2130.000,73.760,0.081,65.285,0.146,0.586,0.091,5.877,0.060
2140.000,73.760,0.145,65.262,0.178,0.554,0.076,5.771,0.079
2150.000,73.744,0.146,65.300,0.240,0.554,0.107,5.779,0.055
2160.000,73.821,0.110,65.354,0.192,0.562,0.065,5.779,0.055
2170.000,73.760,0.109,65.409,0.187,0.554,0.067,5.779,0.102
2180.000,73.813,0.121,65.424,0.220,0.531,0.112,5.828,0.094
2190.000,73.836,0.120,65.362,0.132,0.570,0.090,5.787,0.064
2200.000,73.783,0.120,65.370,0.137,0.538,0.055,5.812,0.081
2210.000,73.752,0.103,65.401,0.154,0.499,0.045,5.836,0.087
2220.000,73.836,0.089,65.378,0.168,0.562,0.075,5.893,0.089
2230.000,73.836,0.073,65.339,0.196,0.562,0.092,5.885,0.054
2240.000,73.783,0.063,65.409,0.187,0.578,0.079,5.877,0.081
2250.000,73.806,0.120,65.347,0.237,0.578,0.079,5.926,0.096
2260.000,73.813,0.097,65.370,0.175,0.554,0.113,5.982,0.084
2270.000,73.798,0.173,65.439,0.209,0.562,0.065,6.007,0.110
2280.000,73.798,0.094,65.401,0.130,0.594,0.108,6.039,0.071
2290.000,73.706,0.102,65.424,0.156,0.594,0.069,6.072,0.102
2300.000,73.790,0.171,65.401,0.166,0.546,0.067,6.104,0.109
2310.000,73.683,0.120,65.354,0.170,0.538,0.041,6.104,0.077
2320.000,73.744,0.090,65.316,0.155,0.523,0.073,6.112,0.064
2330.000,73.752,0.110,65.293,0.127,0.562,0.053,6.129,0.077
2340.000,73.744,0.121,65.354,0.230,0.570,0.062,6.129,0.086
2350.000,73.775,0.111,65.401,0.185,0.578,0.069,6.137,0.111
2360.000,73.706,0.140,65.331,0.148,0.562,0.075,6.210,0.094
2370.000,73.767,0.134,65.331,0.180,0.594,0.095,6.137,0.118
2380.000,73.813,0.074,65.331,0.161,0.546,0.067,6.121,0.089
2390.000,73.760,0.125,65.378,0.210,0.554,0.067,6.121,0.046
2400.000,73.760,0.140,65.393,0.219,0.570,0.050,6.096,0.042
2410.000,73.783,0.081,65.354,0.102,0.562,0.065,6.153,0.094
2420.000,73.783,0.135,65.347,0.220,0.538,0.076,6.047,0.086
2430.000,73.698,0.067,65.331,0.187,0.586,0.099,6.080,0.095
2440.000,73.691,0.152,65.416,0.154,0.554,0.093,6.056,0.097
2450.000,73.752,0.065,65.347,0.152,0.538,0.067,6.064,0.075
2460.000,73.775,0.067,65.409,0.226,0.538,0.076,6.039,0.081
2470.000,73.714,0.076,65.285,0.137,0.602,0.062,6.031,0.075
2480.000,73.691,0.094,65.362,0.171,0.562,0.099,5.991,0.055
2490.000,73.775,0.084,65.401,0.149,0.554,0.100,5.958,0.089
2500.000,73.752,0.090,65.424,0.194,0.594,0.069,5.950,0.100
2510.000,73.698,0.179,65.370,0.200,0.531,0.053,5.877,0.111
2520.000,73.714,0.163,65.409,0.148,0.578,0.045,5.934,0.078
2530.000,73.637,0.155,65.393,0.182,0.515,0.069,5.869,0.064
2540.000,73.691,0.161,65.478,0.199,0.578,0.069,5.869,0.100
2550.000,73.721,0.119,65.385,0.175,0.562,0.084,5.861,0.094
2560.000,73.706,0.102,65.424,0.138,0.570,0.090,5.893,0.060
2570.000,73.706,0.173,65.385,0.234,0.546,0.085,5.852,0.078
2580.000,73.706,0.140,65.416,0.203,0.586,0.075,5.901,0.100
2590.000,73.698,0.105,65.416,0.163,0.546,0.085,5.909,0.086
2600.000,73.675,0.150,65.316,0.167,0.578,0.058,5.844,0.079
2610.000,73.652,0.096,65.447,0.110,0.578,0.058,5.844,0.069
2620.000,73.721,0.134,65.470,0.171,0.538,0.100,5.893,0.060
2630.000,73.744,0.097,65.424,0.165,0.546,0.042,5.796,0.060
2640.000,73.714,0.122,65.424,0.207,0.570,0.073,5.820,0.064
2650.000,73.683,0.073,65.424,0.156,0.562,0.065,5.812,0.105
2660.000,73.767,0.094,65.401,0.102,0.602,0.090,5.771,0.079
2670.000,73.744,0.083,65.362,0.182,0.586,0.105,5.836,0.087
2680.000,73.721,0.094,65.409,0.138,0.554,0.067,5.747,0.109
2690.000,73.729,0.125,65.393,0.182,0.499,0.087,5.714,0.060
2700.000,73.752,0.115,65.385,0.179,0.618,0.100,5.731,0.089
2710.000,73.752,0.150,65.424,0.194,0.594,0.069,5.682,0.096
2720.000,73.767,0.113,65.424,0.165,0.578,0.102,5.698,0.115
2730.000,73.760,0.063,65.501,0.180,0.546,0.067,5.682,0.103
2740.000,73.767,0.169,65.432,0.202,0.570,0.073,5.657,0.075
2750.000,73.691,0.087,65.494,0.154,0.523,0.073,5.657,0.092
2760.000,73.829,0.103,65.455,0.151,0.570,0.062,5.641,0.086
2770.000,73.806,0.115,65.378,0.172,0.602,0.097,5.657,0.100
2780.000,73.844,0.094,65.455,0.147,0.586,0.037,5.674,0.079
2790.000,73.706,0.096,65.378,0.194,0.618,0.100,5.649,0.081
2800.000,73.737,0.103,65.370,0.164,0.570,0.050,5.633,0.071
2810.000,73.775,0.092,65.393,0.150,0.546,0.067,5.682,0.088
2820.000,73.783,0.130,65.370,0.231,0.546,0.077,5.690,0.057
2830.000,73.668,0.126,65.393,0.212,0.546,0.077,5.682,0.043
2840.000,73.806,0.081,65.486,0.187,0.570,0.073,5.698,0.094
2850.000,73.714,0.111,65.478,0.221,0.586,0.112,5.666,0.109
2860.000,73.691,0.079,65.409,0.201,0.562,0.099,5.633,0.118
2870.000,73.706,0.149,65.393,0.090,0.586,0.075,5.649,0.097
2880.000,73.775,0.151,65.385,0.116,0.538,0.093,5.633,0.071
2890.000,73.752,0.115,65.385,0.234,0.586,0.083,5.641,0.077
2900.000,73.752,0.126,65.439,0.167,0.602,0.082,5.601,0.088
2910.000,73.775,0.127,65.409,0.184,0.586,0.099,5.592,0.087
2920.000,73.752,0.158,65.409,0.152,0.578,0.079,5.576,0.075
2930.000,73.706,0.130,65.409,0.220,0.538,0.093,5.495,0.092
2940.000,73.752,0.162,65.439,0.163,0.586,0.112,5.470,0.060
2950.000,73.767,0.124,65.416,0.163,0.578,0.069,5.511,0.069
2960.000,73.783,0.130,65.339,0.155,0.586,0.075,5.487,0.046
2970.000,73.767,0.101,65.439,0.186,0.594,0.069,5.495,0.064
2980.000,73.775,0.147,65.339,0.178,0.618,0.067,5.503,0.077
2990.000,73.752,0.082,65.370,0.137,0.538,0.055,5.503,0.055
3000.000,73.775,0.117,65.432,0.195,0.562,0.092,5.527,0.116
3010.000,73.806,0.140,65.385,0.207,0.586,0.124,5.592,0.079
3020.000,73.775,0.111,65.354,0.202,0.578,0.058,5.617,0.086
3030.000,73.829,0.115,65.362,0.196,0.562,0.053,5.592,0.079
3040.000,73.852,0.159,65.339,0.103,0.570,0.050,5.657,0.084
3050.000,73.790,0.122,65.385,0.175,0.610,0.053,5.649,0.124
3060.000,73.813,0.110,65.370,0.183,0.554,0.100,5.682,0.110
3070.000,73.821,0.090,65.347,0.143,0.594,0.087,5.722,0.066
3080.000,73.798,0.087,65.385,0.164,0.562,0.065,5.763,0.079
3090.000,73.905,0.126,65.316,0.155,0.602,0.082,5.796,0.089
3100.000,73.806,0.153,65.432,0.149,0.531,0.065,5.844,0.043
3110.000,73.798,0.204,65.432,0.095,0.562,0.084,5.877,0.105
3120.000,73.806,0.109,65.432,0.135,0.562,0.092,5.877,0.089
3130.000,73.798,0.134,65.331,0.138,0.578,0.069,5.926,0.103
3140.000,73.775,0.092,65.385,0.186,0.562,0.084,5.942,0.077
3150.000,73.813,0.110,65.501,0.148,0.546,0.056,6.015,0.057
3160.000,73.783,0.096,65.401,0.209,0.546,0.077,5.974,0.105
3170.000,73.829,0.121,65.378,0.194,0.633,0.067,6.015,0.087
3180.000,73.783,0.088,65.331,0.156,0.546,0.085,5.966,0.054
3190.000,73.737,0.150,65.339,0.171,0.586,0.065,5.950,0.064
3200.000,73.798,0.165,65.331,0.123,0.570,0.082,6.023,0.067
3210.000,73.783,0.149,65.293,0.151,0.554,0.076,6.023,0.067
3220.000,73.775,0.099,65.385,0.155,0.562,0.065,5.999,0.078
3230.000,73.652,0.131,65.378,0.197,0.570,0.062,5.991,0.077
3240.000,73.721,0.101,65.362,0.219,0.546,0.077,6.007,0.057
3250.000,73.714,0.122,65.308,0.151,0.546,0.100,6.015,0.103
3260.000,73.760,0.089,65.401,0.162,0.594,0.079,6.007,0.096
3270.000,73.721,0.184,65.385,0.137,0.602,0.090,6.056,0.130
3280.000,73.760,0.081,65.409,0.191,0.515,0.087,6.080,0.122
3290.000,73.691,0.129,65.316,0.141,0.546,0.056,6.047,0.077
3300.000,73.721,0.070,65.354,0.170,0.562,0.053,6.072,0.094
3310.000,73.675,0.170,65.409,0.217,0.570,0.111,6.080,0.078
3320.000,73.691,0.157,65.370,0.151,0.578,0.079,6.039,0.081
3330.000,73.783,0.130,65.316,0.225,0.546,0.077,6.088,0.079
3340.000,73.691,0.113,65.316,0.182,0.610,0.092,6.080,0.069
3350.000,73.668,0.132,65.262,0.199,0.523,0.073,6.104,0.102
3360.000,73.698,0.132,65.362,0.137,0.586,0.083,6.137,0.071
3370.000,73.706,0.140,65.409,0.214,0.562,0.053,6.112,0.107
3380.000,73.775,0.099,65.401,0.149,0.618,0.041,6.145,0.075
3390.000,73.645,0.113,65.339,0.155,0.562,0.038,6.169,0.103
3400.000,73.691,0.139,65.432,0.145,0.499,0.058,6.169,0.079
3410.000,73.706,0.140,65.262,0.222,0.570,0.082,6.194,0.084
3420.000,73.652,0.063,65.347,0.187,0.554,0.041,6.194,0.092
3430.000,73.630,0.088,65.339,0.186,0.594,0.045,6.194,0.064
3440.000,73.645,0.191,65.316,0.189,0.562,0.065,6.234,0.077
3450.000,73.622,0.105,65.269,0.217,0.578,0.058,6.210,0.066
3460.000,73.675,0.141,65.293,0.164,0.586,0.075,6.291,0.077
3470.000,73.637,0.084,65.262,0.159,0.570,0.097,6.299,0.097
3480.000,73.652,0.173,65.308,0.213,0.546,0.077,6.332,0.079
3490.000,73.691,0.101,65.347,0.148,0.578,0.087,6.299,0.081
3500.000,73.645,0.176,65.285,0.167,0.594,0.121,6.307,0.075
3510.000,73.584,0.131,65.362,0.090,0.546,0.056,6.316,0.086
3520.000,73.599,0.115,65.208,0.167,0.586,0.075,6.283,0.071
3530.000,73.576,0.149,65.239,0.167,0.610,0.092,6.267,0.121
3540.000,73.668,0.116,65.300,0.179,0.578,0.095,6.202,0.130
3550.000,73.614,0.134,65.246,0.185,0.562,0.075,6.177,0.069
3560.000,73.675,0.082,65.277,0.162,0.578,0.069,6.112,0.092
3570.000,73.614,0.094,65.192,0.161,0.554,0.093,6.064,0.075
3580.000,73.614,0.087,65.239,0.121,0.554,0.093,6.031,0.051
3590.000,73.561,0.167,65.285,0.155,0.570,0.050,5.974,0.046
3600.000,73.652,0.162,65.269,0.152,0.594,0.069,5.942,0.077
3610.000,73.675,0.115,65.262,0.225,0.578,0.058,5.877,0.071
3620.000,73.691,0.107,65.239,0.110,0.570,0.050,5.779,0.067
3630.000,73.637,0.105,65.192,0.180,0.554,0.067,5.731,0.105
3640.000,73.691,0.134,65.300,0.137,0.562,0.092,5.763,0.088
3650.000,73.622,0.099,65.177,0.191,0.578,0.045,5.763,0.088
3660.000,73.614,0.101,65.208,0.141,0.554,0.085,5.690,0.079
3670.000,73.645,0.124,65.208,0.171,0.578,0.045,5.657,0.084
3680.000,73.622,0.122,65.300,0.151,0.602,0.073,5.617,0.086
3690.000,73.614,0.107,65.184,0.193,0.586,0.075,5.674,0.057
3700.000,73.668,0.141,65.239,0.155,0.602,0.073,5.657,0.107
3710.000,73.645,0.107,65.285,0.137,0.578,0.045,5.641,0.101
3720.000,73.691,0.152,65.269,0.204,0.562,0.053,5.649,0.071
3730.000,73.691,0.152,65.254,0.169,0.562,0.053,5.674,0.042
3740.000,73.691,0.165,65.223,0.200,0.578,0.069,5.698,0.102
3750.000,73.630,0.081,65.192,0.204,0.570,0.050,5.666,0.086
3760.000,73.622,0.171,65.239,0.200,0.610,0.118,5.674,0.087
3770.000,73.652,0.115,65.316,0.189,0.554,0.085,5.601,0.088
