time,Thi Mean,Thi Std,Tho Mean,Tho Std,Tci Mean,Tci Std,Tco Mean,Tco Std
310.000,59.974,0.104,54.317,0.116,0.610,0.099,1.675,0.084
320.000,59.857,0.114,54.309,0.124,0.633,0.067,1.707,0.103
330.000,59.927,0.106,54.270,0.181,0.586,0.065,1.715,0.086
340.000,59.981,0.080,54.309,0.130,0.562,0.065,1.707,0.079
350.000,59.881,0.111,54.309,0.086,0.610,0.092,1.707,0.079
360.000,60.005,0.148,54.356,0.112,0.554,0.076,1.691,0.057
370.000,59.904,0.114,54.340,0.133,0.578,0.087,1.772,0.069
380.000,59.974,0.097,54.262,0.083,0.578,0.087,1.789,0.069
390.000,59.974,0.116,54.395,0.104,0.531,0.084,1.740,0.077
400.000,59.958,0.138,54.372,0.117,0.594,0.069,1.789,0.103
410.000,59.927,0.077,54.395,0.116,0.562,0.065,1.756,0.075
420.000,59.989,0.134,54.325,0.086,0.586,0.065,1.715,0.086
430.000,59.943,0.132,54.403,0.145,0.570,0.073,1.732,0.046
440.000,59.997,0.146,54.270,0.099,0.610,0.065,1.748,0.097
450.000,59.935,0.095,54.379,0.096,0.594,0.069,1.667,0.060
460.000,59.935,0.114,54.317,0.116,0.578,0.087,1.707,0.079
470.000,59.966,0.122,54.340,0.090,0.538,0.067,1.667,0.060
480.000,59.958,0.105,54.372,0.111,0.570,0.104,1.748,0.060
490.000,59.888,0.156,54.348,0.105,0.586,0.091,1.707,0.095
500.000,59.919,0.141,54.379,0.132,0.633,0.107,1.715,0.077
510.000,59.958,0.152,54.379,0.126,0.618,0.119,1.667,0.060
520.000,60.012,0.120,54.379,0.096,0.562,0.053,1.683,0.115
530.000,59.919,0.103,54.309,0.093,0.570,0.073,1.675,0.084
540.000,60.020,0.097,54.333,0.089,0.554,0.055,1.715,0.094
550.000,59.943,0.127,54.356,0.153,0.602,0.097,1.699,0.079
560.000,59.896,0.121,54.356,0.092,0.570,0.073,1.699,0.057
570.000,59.950,0.105,54.372,0.117,0.578,0.079,1.699,0.057
580.000,59.989,0.093,54.301,0.115,0.586,0.075,1.707,0.069
590.000,60.012,0.108,54.325,0.107,0.602,0.090,1.683,0.094
600.000,60.028,0.098,54.442,0.128,0.554,0.076,1.724,0.064
610.000,59.919,0.073,54.379,0.146,0.554,0.093,1.675,0.075
620.000,59.943,0.116,54.364,0.105,0.562,0.099,1.675,0.064
630.000,60.012,0.102,54.356,0.106,0.594,0.108,1.715,0.077
640.000,59.935,0.162,54.364,0.148,0.570,0.062,1.707,0.069
650.000,59.881,0.138,54.356,0.144,0.602,0.073,1.691,0.095
660.000,59.974,0.155,54.278,0.112,0.586,0.083,1.634,0.109
670.000,60.028,0.083,54.301,0.121,0.578,0.058,1.650,0.046
680.000,59.919,0.089,54.325,0.203,0.594,0.058,1.659,0.054
690.000,59.927,0.148,54.364,0.128,0.562,0.099,1.683,0.055
700.000,59.981,0.061,54.301,0.096,0.610,0.075,1.659,0.094
710.000,59.896,0.142,54.247,0.124,0.562,0.092,1.642,0.064
720.000,59.974,0.073,54.356,0.118,0.578,0.058,1.683,0.077
730.000,59.865,0.052,54.340,0.117,0.562,0.075,1.642,0.064
740.000,59.974,0.104,54.395,0.097,0.578,0.102,1.691,0.042
750.000,59.958,0.138,54.340,0.098,0.554,0.085,1.602,0.067
760.000,59.888,0.151,54.301,0.089,0.546,0.093,1.642,0.051
770.000,59.873,0.105,54.387,0.086,0.586,0.083,1.610,0.095
780.000,59.912,0.124,54.372,0.152,0.586,0.053,1.650,0.046
790.000,59.865,0.151,54.426,0.105,0.610,0.053,1.618,0.057
800.000,59.950,0.054,54.403,0.100,0.578,0.058,1.650,0.081
810.000,59.904,0.102,54.270,0.105,0.602,0.073,1.642,0.064
820.000,59.927,0.112,54.356,0.099,0.594,0.045,1.642,0.064
830.000,59.974,0.104,54.364,0.139,0.570,0.050,1.634,0.067
840.000,59.927,0.093,54.395,0.110,0.594,0.069,1.537,0.088
850.000,59.888,0.133,54.403,0.058,0.562,0.084,1.618,0.043
860.000,59.935,0.150,54.340,0.138,0.602,0.062,1.610,0.069
870.000,59.927,0.093,54.340,0.147,0.602,0.062,1.577,0.101
880.000,59.919,0.121,54.379,0.096,0.570,0.123,1.602,0.086
890.000,59.943,0.155,54.387,0.140,0.586,0.065,1.553,0.094
900.000,60.036,0.111,54.395,0.133,0.570,0.050,1.594,0.100
910.000,59.950,0.122,54.403,0.086,0.578,0.058,1.561,0.100
920.000,59.935,0.071,54.364,0.092,0.578,0.079,1.561,0.034
930.000,59.927,0.093,54.372,0.083,0.546,0.093,1.569,0.060
940.000,59.950,0.065,54.418,0.173,0.570,0.090,1.577,0.077
950.000,59.943,0.090,54.411,0.115,0.594,0.079,1.618,0.103
960.000,59.950,0.128,54.364,0.112,0.625,0.067,1.602,0.086
970.000,59.904,0.102,54.372,0.104,0.570,0.073,1.569,0.071
980.000,59.981,0.120,54.403,0.119,0.610,0.065,1.569,0.081
990.000,59.850,0.124,54.403,0.135,0.554,0.076,1.626,0.079
1000.000,59.826,0.125,54.418,0.104,0.570,0.097,1.594,0.064
1010.000,59.842,0.097,54.301,0.103,0.602,0.050,1.618,0.069
1020.000,59.896,0.090,54.348,0.105,0.602,0.111,1.577,0.094
1030.000,59.803,0.152,54.348,0.169,0.594,0.087,1.545,0.057
1040.000,59.888,0.122,54.333,0.132,0.554,0.100,1.626,0.069
1050.000,59.943,0.097,54.340,0.169,0.578,0.095,1.610,0.079
1060.000,59.873,0.098,54.372,0.083,0.554,0.100,1.577,0.054
1070.000,59.888,0.142,54.348,0.123,0.578,0.069,1.618,0.057
1080.000,59.850,0.153,54.333,0.115,0.586,0.083,1.561,0.064
1090.000,59.873,0.133,54.301,0.089,0.602,0.050,1.577,0.066
1100.000,59.935,0.102,54.333,0.141,0.546,0.093,1.537,0.057
1110.000,59.997,0.103,54.262,0.128,0.554,0.085,1.594,0.084
1120.000,59.857,0.088,54.286,0.134,0.586,0.075,1.577,0.094
1130.000,59.927,0.129,54.325,0.068,0.594,0.079,1.585,0.105
1140.000,59.919,0.110,54.356,0.161,0.618,0.055,1.585,0.060
1150.000,59.919,0.115,54.348,0.148,0.546,0.067,1.667,0.089
1160.000,59.881,0.098,54.356,0.076,0.586,0.037,1.602,0.086
1170.000,59.850,0.226,54.278,0.106,0.562,0.084,1.626,0.087
1180.000,59.981,0.182,54.286,0.055,0.546,0.067,1.642,0.092
1190.000,59.927,0.148,54.325,0.107,0.586,0.065,1.618,0.069
1200.000,59.958,0.122,54.395,0.074,0.546,0.067,1.683,0.039
1210.000,59.904,0.108,54.309,0.093,0.538,0.093,1.675,0.075
1220.000,59.958,0.147,54.200,0.148,0.610,0.075,1.667,0.071
1230.000,59.888,0.122,54.309,0.119,0.562,0.075,1.675,0.051
1240.000,59.904,0.114,54.379,0.137,0.578,0.058,1.683,0.055
1250.000,59.857,0.136,54.309,0.100,0.594,0.079,1.732,0.046
1260.000,59.904,0.080,54.340,0.133,0.586,0.083,1.748,0.089
1270.000,59.857,0.102,54.395,0.176,0.570,0.073,1.764,0.102
1280.000,59.888,0.083,54.364,0.112,0.570,0.033,1.724,0.075
1290.000,59.850,0.093,54.309,0.068,0.602,0.082,1.732,0.046
1300.000,59.966,0.111,54.294,0.111,0.602,0.062,1.740,0.054
1310.000,59.919,0.089,54.356,0.144,0.570,0.082,1.805,0.075
1320.000,59.904,0.120,54.356,0.112,0.610,0.038,1.797,0.067
1330.000,59.919,0.089,54.411,0.132,0.570,0.073,1.764,0.067
1340.000,59.826,0.095,54.387,0.162,0.554,0.041,1.789,0.087
1350.000,59.834,0.077,54.356,0.153,0.586,0.083,1.748,0.081
1360.000,59.819,0.097,54.333,0.141,0.554,0.055,1.837,0.064
1370.000,59.935,0.095,54.317,0.142,0.618,0.055,1.837,0.051
1380.000,59.881,0.122,54.294,0.128,0.586,0.083,1.813,0.081
1390.000,59.881,0.084,54.333,0.121,0.618,0.076,1.862,0.057
1400.000,59.881,0.055,54.294,0.133,0.578,0.079,1.846,0.077
1410.000,59.935,0.114,54.426,0.165,0.602,0.073,1.878,0.077
1420.000,59.935,0.108,54.372,0.090,0.625,0.067,1.894,0.071
1430.000,59.935,0.080,54.317,0.133,0.578,0.121,1.927,0.102
1440.000,59.888,0.111,54.301,0.096,0.546,0.067,1.935,0.095
1450.000,59.873,0.151,54.395,0.138,0.594,0.095,1.943,0.079
1460.000,59.904,0.114,54.325,0.107,0.562,0.053,1.935,0.069
1470.000,59.857,0.108,54.294,0.161,0.610,0.084,1.967,0.064
1480.000,59.912,0.100,54.356,0.148,0.570,0.073,1.959,0.086
1490.000,59.935,0.061,54.301,0.089,0.578,0.069,1.951,0.079
1500.000,59.834,0.134,54.340,0.111,0.602,0.073,1.951,0.079
1510.000,59.966,0.138,54.395,0.074,0.538,0.076,2.008,0.067
1520.000,59.981,0.095,54.325,0.130,0.570,0.090,1.927,0.077
1530.000,59.950,0.105,54.340,0.104,0.602,0.082,1.976,0.089
1540.000,59.935,0.136,54.340,0.133,0.570,0.082,1.984,0.101
1550.000,59.974,0.090,54.309,0.149,0.546,0.067,1.911,0.046
1560.000,59.958,0.133,54.372,0.117,0.546,0.056,1.992,0.046
1570.000,60.051,0.097,54.387,0.078,0.586,0.099,2.016,0.087
1580.000,59.981,0.145,54.301,0.081,0.538,0.055,1.984,0.066
1590.000,59.919,0.073,54.395,0.104,0.578,0.045,2.016,0.087
1600.000,60.043,0.133,54.364,0.099,0.602,0.097,2.008,0.086
1610.000,60.005,0.157,54.333,0.096,0.554,0.055,1.992,0.071
1620.000,60.036,0.084,54.333,0.132,0.570,0.082,2.041,0.055
1630.000,60.043,0.180,54.426,0.066,0.641,0.106,2.016,0.079
1640.000,60.121,0.122,54.309,0.113,0.586,0.065,2.073,0.046
1650.000,60.051,0.127,54.301,0.187,0.578,0.069,2.032,0.103
1660.000,59.997,0.137,54.301,0.081,0.546,0.113,2.041,0.115
1670.000,59.989,0.106,54.317,0.064,0.594,0.069,2.016,0.057
1680.000,60.005,0.139,54.317,0.097,0.578,0.079,2.032,0.069
1690.000,60.020,0.097,54.340,0.104,0.594,0.069,2.097,0.069
1700.000,60.020,0.097,54.356,0.099,0.570,0.097,2.089,0.094
1710.000,59.981,0.102,54.317,0.138,0.538,0.055,2.154,0.060
1720.000,59.950,0.098,54.223,0.172,0.586,0.112,2.236,0.081
1730.000,59.958,0.075,54.301,0.072,0.546,0.056,2.333,0.109
1740.000,59.989,0.068,54.270,0.092,0.610,0.075,2.398,0.081
1750.000,60.043,0.122,54.348,0.105,0.625,0.042,2.504,0.057
1760.000,60.043,0.075,54.317,0.097,0.562,0.084,2.561,0.081
1770.000,60.082,0.129,54.286,0.092,0.610,0.065,2.618,0.092
1780.000,59.935,0.114,54.301,0.096,0.578,0.108,2.707,0.060
1790.000,60.067,0.118,54.231,0.193,0.625,0.113,2.788,0.081
1800.000,60.059,0.114,54.255,0.151,0.594,0.058,2.772,0.086
1810.000,59.974,0.155,54.348,0.139,0.578,0.045,2.837,0.117
1820.000,59.997,0.132,54.301,0.141,0.554,0.100,2.910,0.069
1830.000,60.051,0.127,54.294,0.104,0.610,0.053,3.008,0.069
1840.000,59.927,0.112,54.395,0.082,0.578,0.069,3.032,0.105
1850.000,59.966,0.122,54.262,0.122,0.570,0.073,3.089,0.087
1860.000,60.005,0.112,54.247,0.107,0.538,0.055,3.122,0.066
1870.000,59.997,0.186,54.231,0.068,0.618,0.093,3.227,0.055
1880.000,60.028,0.117,54.333,0.062,0.562,0.038,3.300,0.064
1890.000,60.005,0.148,54.333,0.146,0.618,0.055,3.365,0.094
1900.000,59.943,0.110,54.294,0.104,0.554,0.055,3.414,0.079
1910.000,59.981,0.167,54.364,0.123,0.586,0.065,3.471,0.102
1920.000,59.943,0.110,54.301,0.103,0.586,0.065,3.528,0.101
1930.000,59.974,0.104,54.333,0.062,0.586,0.083,3.585,0.102
1940.000,60.036,0.128,54.340,0.104,0.610,0.053,3.674,0.137
1950.000,59.981,0.080,54.348,0.157,0.578,0.095,3.674,0.051
1960.000,59.927,0.093,54.372,0.117,0.546,0.093,3.682,0.081
1970.000,59.989,0.044,54.348,0.161,0.602,0.073,3.650,0.057
1980.000,59.950,0.083,54.286,0.165,0.562,0.092,3.715,0.067
1990.000,59.958,0.133,54.153,0.107,0.594,0.087,3.788,0.075
2000.000,59.943,0.163,54.223,0.103,0.586,0.037,3.821,0.134
2010.000,59.974,0.110,54.301,0.126,0.602,0.073,3.886,0.095
2020.000,59.966,0.075,54.270,0.084,0.546,0.085,3.934,0.066
2030.000,60.036,0.138,54.309,0.068,0.594,0.095,3.943,0.146
2040.000,59.989,0.106,54.255,0.081,0.602,0.062,3.951,0.064
2050.000,59.981,0.108,54.301,0.103,0.554,0.041,3.951,0.084
2060.000,60.005,0.093,54.294,0.064,0.570,0.082,3.845,0.071
2070.000,59.974,0.121,54.301,0.141,0.562,0.053,3.756,0.075
2080.000,59.958,0.091,54.379,0.132,0.562,0.075,3.788,0.114
2090.000,59.919,0.103,54.294,0.090,0.538,0.107,3.813,0.069
2100.000,60.005,0.093,54.301,0.096,0.578,0.045,3.707,0.100
2110.000,59.989,0.112,54.309,0.100,0.586,0.083,3.682,0.089
2120.000,59.958,0.091,54.239,0.074,0.578,0.087,3.609,0.054
2130.000,59.997,0.103,54.317,0.122,0.610,0.075,3.536,0.097
2140.000,60.012,0.071,54.348,0.066,0.578,0.058,3.496,0.110
2150.000,59.997,0.132,54.255,0.141,0.610,0.084,3.268,0.092
2160.000,59.989,0.165,54.294,0.122,0.578,0.102,3.138,0.075
2170.000,59.989,0.118,54.317,0.110,0.578,0.058,2.943,0.092
2180.000,59.997,0.132,54.333,0.168,0.594,0.079,2.731,0.064
2190.000,59.989,0.134,54.278,0.106,0.554,0.076,2.618,0.084
2200.000,59.935,0.125,54.364,0.084,0.594,0.045,2.536,0.107
2210.000,59.966,0.164,54.309,0.086,0.570,0.090,2.374,0.064
2220.000,60.036,0.098,54.231,0.093,0.578,0.087,2.284,0.086
2230.000,59.981,0.095,54.270,0.123,0.610,0.065,2.195,0.057
2240.000,59.950,0.083,54.231,0.107,0.578,0.058,2.122,0.115
2250.000,60.012,0.102,54.294,0.138,0.625,0.042,2.073,0.081
2260.000,59.958,0.111,54.325,0.093,0.649,0.082,1.959,0.109
2270.000,60.005,0.161,54.364,0.165,0.554,0.067,1.846,0.055
2280.000,59.989,0.106,54.317,0.116,0.586,0.099,1.756,0.075
2290.000,60.005,0.057,54.333,0.109,0.570,0.073,1.707,0.103
2300.000,59.943,0.073,54.340,0.111,0.554,0.076,1.675,0.051
2310.000,60.051,0.127,54.301,0.159,0.578,0.087,1.642,0.064
2320.000,59.981,0.136,54.301,0.109,0.570,0.090,1.569,0.060
2330.000,60.051,0.110,54.418,0.104,0.594,0.121,1.561,0.075
2340.000,59.981,0.125,54.325,0.124,0.578,0.058,1.520,0.086
2350.000,59.919,0.110,54.325,0.100,0.578,0.079,1.488,0.071
2360.000,59.974,0.116,54.379,0.089,0.546,0.067,1.480,0.075
2370.000,59.943,0.110,54.395,0.097,0.562,0.084,1.472,0.067
2380.000,59.958,0.117,54.403,0.154,0.554,0.067,1.520,0.067
2390.000,59.958,0.117,54.426,0.105,0.554,0.067,1.504,0.060
2400.000,59.943,0.159,54.504,0.105,0.562,0.053,1.537,0.057
2410.000,59.966,0.133,54.512,0.144,0.562,0.053,1.472,0.077
2420.000,59.958,0.111,54.512,0.129,0.570,0.062,1.504,0.046
2430.000,59.989,0.124,54.567,0.126,0.562,0.099,1.512,0.051
2440.000,60.012,0.131,54.473,0.116,0.538,0.067,1.553,0.055
2450.000,59.997,0.097,54.535,0.146,0.538,0.076,1.569,0.071
2460.000,59.981,0.102,54.496,0.090,0.570,0.050,1.610,0.103
2470.000,59.935,0.088,54.574,0.111,0.554,0.055,1.634,0.067
2480.000,59.950,0.117,54.520,0.143,0.562,0.038,1.618,0.057
2490.000,59.927,0.085,54.528,0.083,0.562,0.075,1.748,0.060
2500.000,60.005,0.165,54.489,0.081,0.562,0.075,1.732,0.060
2510.000,60.028,0.128,54.551,0.104,0.554,0.100,1.732,0.089
2520.000,59.989,0.057,54.574,0.173,0.578,0.069,1.813,0.046
2530.000,59.974,0.097,54.606,0.111,0.570,0.073,1.862,0.103
2540.000,59.974,0.151,54.606,0.098,0.586,0.091,1.919,0.092
2550.000,59.958,0.084,54.590,0.173,0.570,0.062,1.919,0.064
2560.000,60.028,0.128,54.543,0.135,0.610,0.065,1.959,0.077
2570.000,59.989,0.124,54.645,0.049,0.562,0.075,1.992,0.071
2580.000,59.989,0.129,54.606,0.083,0.594,0.025,2.057,0.081
2590.000,59.904,0.102,54.535,0.132,0.602,0.050,2.073,0.081
2600.000,59.966,0.176,54.551,0.116,0.570,0.050,2.057,0.060
2610.000,59.935,0.131,54.582,0.128,0.602,0.050,2.122,0.067
2620.000,59.943,0.116,54.574,0.111,0.602,0.062,2.171,0.086
2630.000,59.912,0.134,54.645,0.081,0.610,0.053,2.162,0.084
2640.000,60.028,0.111,54.481,0.145,0.570,0.082,2.171,0.086
2650.000,60.012,0.049,54.574,0.111,0.562,0.038,2.301,0.081
2660.000,59.981,0.136,54.629,0.127,0.594,0.058,2.244,0.114
2670.000,59.919,0.171,54.489,0.126,0.570,0.050,2.293,0.051
2680.000,60.020,0.163,54.574,0.156,0.570,0.073,2.276,0.079
2690.000,59.989,0.144,54.512,0.106,0.546,0.085,2.333,0.055
2700.000,59.997,0.089,54.496,0.128,0.546,0.042,2.309,0.077
2710.000,59.989,0.100,54.457,0.115,0.554,0.107,2.268,0.088
2720.000,60.067,0.093,54.450,0.138,0.586,0.053,2.309,0.094
2730.000,59.997,0.097,54.520,0.117,0.554,0.085,2.382,0.060
2740.000,59.966,0.098,54.457,0.126,0.523,0.062,2.333,0.039
2750.000,59.997,0.115,54.481,0.130,0.570,0.111,2.406,0.092
2760.000,59.950,0.122,54.473,0.164,0.618,0.100,2.439,0.095
2770.000,59.958,0.160,54.387,0.100,0.562,0.075,2.423,0.116
2780.000,59.966,0.111,54.489,0.115,0.578,0.045,2.479,0.111
2790.000,59.989,0.100,54.434,0.144,0.546,0.042,2.496,0.067
2800.000,59.966,0.105,54.473,0.082,0.578,0.095,2.496,0.094
2810.000,59.966,0.054,54.567,0.168,0.546,0.042,2.488,0.075
2820.000,60.020,0.116,54.465,0.145,0.586,0.083,2.585,0.069
2830.000,60.012,0.136,54.520,0.092,0.523,0.062,2.577,0.077
2840.000,59.927,0.100,54.473,0.082,0.570,0.062,2.601,0.087
2850.000,59.966,0.142,54.535,0.096,0.618,0.055,2.634,0.038
2860.000,59.966,0.105,54.512,0.066,0.586,0.075,2.683,0.069
2870.000,60.005,0.165,54.473,0.122,0.531,0.065,2.715,0.086
2880.000,59.981,0.120,54.489,0.096,0.562,0.075,2.780,0.100
2890.000,60.043,0.117,54.465,0.113,0.586,0.065,2.813,0.034
2900.000,60.012,0.178,54.535,0.115,0.570,0.033,2.813,0.075
2910.000,60.028,0.075,54.559,0.093,0.546,0.085,2.837,0.069
2920.000,60.005,0.093,54.481,0.107,0.586,0.065,2.902,0.067
2930.000,60.059,0.080,54.457,0.109,0.562,0.084,2.918,0.079
2940.000,60.074,0.103,54.457,0.172,0.562,0.065,2.886,0.071
2950.000,60.012,0.102,54.426,0.117,0.586,0.099,2.878,0.054
2960.000,59.997,0.073,54.520,0.066,0.570,0.062,2.951,0.097
2970.000,60.074,0.089,54.520,0.099,0.586,0.075,2.910,0.103
2980.000,60.005,0.106,54.496,0.133,0.523,0.104,2.927,0.079
2990.000,59.966,0.122,54.450,0.128,0.586,0.065,2.943,0.107
3000.000,60.105,0.128,54.473,0.142,0.594,0.069,2.959,0.066
3010.000,59.981,0.131,54.504,0.123,0.594,0.069,2.967,0.060
3020.000,60.090,0.154,54.512,0.134,0.586,0.065,2.951,0.071
3030.000,59.935,0.071,54.465,0.093,0.586,0.065,2.951,0.105
3040.000,60.105,0.117,54.512,0.099,0.618,0.055,2.959,0.066
3050.000,60.059,0.125,54.496,0.064,0.554,0.067,3.008,0.069
3060.000,60.098,0.146,54.489,0.146,0.546,0.056,2.959,0.066
3070.000,59.997,0.097,54.434,0.161,0.594,0.045,2.975,0.100
3080.000,60.020,0.127,54.496,0.074,0.610,0.065,2.967,0.081
3090.000,60.028,0.091,54.520,0.134,0.570,0.082,2.959,0.077
3100.000,60.020,0.121,54.528,0.128,0.586,0.065,2.927,0.079
3110.000,60.005,0.106,54.489,0.062,0.578,0.058,2.959,0.066
3120.000,60.036,0.122,54.535,0.159,0.586,0.065,2.967,0.097
3130.000,59.989,0.124,54.613,0.126,0.586,0.053,2.886,0.105
3140.000,60.074,0.073,54.574,0.053,0.554,0.055,2.935,0.077
3150.000,60.098,0.121,54.629,0.116,0.594,0.058,2.894,0.064
3160.000,60.059,0.145,54.551,0.097,0.586,0.065,2.959,0.115
3170.000,60.005,0.106,54.520,0.105,0.554,0.076,2.959,0.077
3180.000,60.090,0.102,54.574,0.090,0.570,0.073,2.975,0.092
3190.000,60.043,0.075,54.598,0.092,0.554,0.067,3.000,0.096
3200.000,59.958,0.117,54.621,0.149,0.562,0.065,2.983,0.086
3210.000,60.020,0.090,54.582,0.092,0.602,0.073,3.000,0.096
3220.000,60.036,0.156,54.637,0.107,0.610,0.053,2.910,0.069
3230.000,59.974,0.064,54.528,0.128,0.578,0.079,2.910,0.069
3240.000,59.997,0.089,54.613,0.103,0.602,0.090,2.935,0.067
3250.000,60.051,0.137,54.582,0.084,0.586,0.091,2.959,0.066
3260.000,60.012,0.120,54.590,0.092,0.538,0.093,2.975,0.075
3270.000,60.012,0.108,54.699,0.124,0.586,0.099,2.992,0.069
3280.000,60.020,0.127,54.676,0.199,0.594,0.079,3.008,0.079
3290.000,60.067,0.100,54.699,0.100,0.594,0.087,3.032,0.097
3300.000,59.981,0.120,54.652,0.128,0.562,0.065,3.048,0.046
3310.000,60.012,0.080,54.684,0.117,0.594,0.108,3.057,0.120
3320.000,60.028,0.098,54.738,0.117,0.586,0.105,3.048,0.089
3330.000,60.028,0.172,54.676,0.169,0.570,0.033,3.065,0.067
3340.000,60.005,0.077,54.668,0.118,0.641,0.065,3.081,0.110
3350.000,60.074,0.110,54.777,0.068,0.570,0.073,3.089,0.087
3360.000,60.074,0.089,54.699,0.130,0.594,0.079,3.073,0.069
3370.000,60.036,0.105,54.684,0.173,0.538,0.085,3.081,0.088
3380.000,60.005,0.173,54.652,0.074,0.586,0.075,3.097,0.121
3390.000,59.997,0.146,54.691,0.126,0.546,0.077,3.081,0.079
3400.000,60.074,0.146,54.715,0.140,0.594,0.087,3.105,0.075
3410.000,60.051,0.090,54.645,0.151,0.618,0.085,3.065,0.109
3420.000,60.020,0.137,54.637,0.119,0.578,0.069,3.081,0.088
3430.000,60.059,0.125,54.652,0.111,0.625,0.042,3.048,0.081
3440.000,59.997,0.155,54.606,0.117,0.570,0.090,3.016,0.067
3450.000,60.051,0.132,54.762,0.098,0.594,0.079,3.024,0.092
3460.000,60.051,0.146,54.645,0.072,0.546,0.056,3.048,0.111
3470.000,60.074,0.052,54.637,0.119,0.570,0.104,3.000,0.069
3480.000,60.059,0.114,54.684,0.117,0.578,0.108,2.983,0.067
3490.000,60.067,0.106,54.684,0.138,0.602,0.082,2.975,0.084
3500.000,60.067,0.100,54.606,0.104,0.586,0.075,2.943,0.051
3510.000,60.082,0.152,54.707,0.152,0.625,0.067,2.918,0.079
3520.000,60.020,0.132,54.652,0.111,0.594,0.087,2.902,0.086
3530.000,60.082,0.068,54.629,0.090,0.570,0.050,2.870,0.060
3540.000,60.036,0.122,54.691,0.081,0.594,0.058,2.829,0.069
3550.000,60.090,0.080,54.676,0.105,0.578,0.079,2.780,0.114
3560.000,60.020,0.104,54.668,0.139,0.570,0.082,2.805,0.097
3570.000,60.020,0.064,54.730,0.122,0.538,0.093,2.813,0.084
3580.000,60.043,0.117,54.715,0.093,0.594,0.079,2.707,0.081
3590.000,60.090,0.108,54.699,0.135,0.618,0.085,2.577,0.086
3600.000,60.129,0.127,54.769,0.096,0.554,0.041,2.463,0.081
3610.000,60.129,0.082,54.723,0.096,0.570,0.062,2.390,0.077
3620.000,59.989,0.139,54.754,0.075,0.570,0.062,2.309,0.066
3630.000,60.082,0.118,54.652,0.098,0.562,0.053,2.195,0.103
3640.000,60.043,0.111,54.684,0.117,0.562,0.053,2.097,0.069
3650.000,60.136,0.154,54.801,0.109,0.570,0.062,2.114,0.095
3660.000,60.074,0.121,54.699,0.130,0.586,0.053,1.976,0.097
3670.000,60.113,0.122,54.707,0.110,0.633,0.067,1.919,0.064
3680.000,60.082,0.093,54.723,0.115,0.546,0.077,1.927,0.086
3690.000,60.067,0.106,54.707,0.082,0.578,0.069,1.805,0.034
3700.000,60.082,0.093,54.715,0.068,0.594,0.079,1.772,0.057
3710.000,60.059,0.120,54.699,0.100,0.570,0.062,1.780,0.057
3720.000,60.082,0.165,54.676,0.128,0.570,0.073,1.724,0.064
3730.000,60.082,0.134,54.668,0.118,0.554,0.076,1.610,0.103
3740.000,60.043,0.133,54.574,0.165,0.570,0.062,1.553,0.086
3750.000,60.090,0.080,54.613,0.109,0.578,0.095,1.561,0.051
3760.000,60.020,0.127,54.606,0.098,0.570,0.104,1.553,0.067
3770.000,60.082,0.129,54.606,0.122,0.546,0.100,1.594,0.051
