time,Thi Mean,Thi Std,Tho Mean,Tho Std,Tci Mean,Tci Std,Tco Mean,Tco Std
490.000,39.710,0.107,35.788,0.107,0.570,0.062,0.789,0.086
500.000,39.686,0.131,35.717,0.056,0.562,0.053,0.781,0.084
510.000,39.631,0.140,35.820,0.111,0.578,0.102,0.797,0.116
520.000,39.662,0.104,35.788,0.107,0.578,0.058,0.781,0.075
530.000,39.757,0.098,35.788,0.085,0.578,0.069,0.748,0.107
540.000,39.686,0.102,35.765,0.087,0.610,0.084,0.797,0.069
550.000,39.725,0.113,35.828,0.095,0.570,0.062,0.773,0.111
560.000,39.710,0.124,35.749,0.102,0.546,0.085,0.765,0.066
570.000,39.694,0.133,35.788,0.093,0.538,0.085,0.765,0.086
580.000,39.757,0.118,35.836,0.099,0.578,0.058,0.813,0.110
590.000,39.741,0.097,35.812,0.099,0.546,0.056,0.797,0.069
600.000,39.710,0.124,35.812,0.075,0.586,0.037,0.773,0.111
610.000,39.678,0.129,35.812,0.075,0.602,0.073,0.765,0.077
620.000,39.717,0.154,35.773,0.104,0.570,0.062,0.781,0.084
630.000,39.725,0.145,35.812,0.084,0.562,0.065,0.789,0.067
640.000,39.725,0.119,35.828,0.069,0.578,0.079,0.781,0.084
650.000,39.710,0.085,35.796,0.077,0.531,0.118,0.781,0.084
660.000,39.607,0.094,35.796,0.086,0.586,0.075,0.748,0.084
670.000,39.733,0.118,35.812,0.084,0.562,0.099,0.756,0.071
680.000,39.702,0.129,35.860,0.106,0.570,0.073,0.813,0.079
690.000,39.694,0.097,35.757,0.053,0.515,0.045,0.789,0.086
700.000,39.725,0.100,35.828,0.095,0.546,0.085,0.740,0.086
710.000,39.710,0.076,35.812,0.130,0.562,0.075,0.740,0.077
720.000,39.686,0.136,35.836,0.084,0.578,0.069,0.813,0.087
730.000,39.646,0.113,35.796,0.151,0.570,0.050,0.781,0.084
740.000,39.733,0.134,35.796,0.077,0.570,0.073,0.773,0.071
750.000,39.686,0.141,35.757,0.075,0.618,0.041,0.765,0.086
760.000,39.717,0.125,35.804,0.093,0.578,0.079,0.740,0.115
770.000,39.678,0.139,35.765,0.059,0.546,0.067,0.838,0.089
780.000,39.670,0.141,35.796,0.042,0.499,0.079,0.773,0.046
790.000,39.686,0.078,35.796,0.093,0.554,0.076,0.813,0.069
800.000,39.686,0.120,35.796,0.077,0.594,0.058,0.797,0.057
810.000,39.686,0.146,35.852,0.090,0.618,0.085,0.781,0.100
820.000,39.686,0.151,35.780,0.075,0.570,0.062,0.773,0.081
830.000,39.670,0.087,35.844,0.095,0.610,0.075,0.781,0.084
840.000,39.694,0.116,35.804,0.107,0.570,0.033,0.813,0.087
850.000,39.670,0.078,35.812,0.124,0.594,0.087,0.765,0.086
860.000,39.733,0.091,35.773,0.090,0.625,0.077,0.797,0.079
870.000,39.710,0.100,35.820,0.073,0.538,0.107,0.781,0.064
880.000,39.702,0.099,35.828,0.115,0.610,0.065,0.773,0.060
890.000,39.623,0.106,35.852,0.082,0.594,0.058,0.756,0.071
900.000,39.615,0.097,35.788,0.093,0.570,0.062,0.781,0.100
910.000,39.591,0.087,35.852,0.104,0.586,0.083,0.781,0.064
920.000,39.710,0.113,35.773,0.104,0.531,0.092,0.756,0.089
930.000,39.662,0.116,35.812,0.106,0.578,0.079,0.756,0.081
940.000,39.654,0.171,35.820,0.097,0.562,0.038,0.732,0.087
950.000,39.599,0.190,35.828,0.102,0.538,0.067,0.765,0.108
960.000,39.670,0.136,35.820,0.082,0.578,0.058,0.765,0.066
970.000,39.678,0.149,35.812,0.084,0.570,0.050,0.765,0.054
980.000,39.646,0.201,35.773,0.090,0.594,0.102,0.740,0.067
990.000,39.686,0.131,35.804,0.119,0.633,0.067,0.773,0.060
1000.000,39.639,0.100,35.852,0.123,0.578,0.058,0.756,0.081
1010.000,39.662,0.104,35.773,0.111,0.570,0.073,0.765,0.101
1020.000,39.631,0.093,35.765,0.095,0.562,0.075,0.732,0.087
1030.000,39.686,0.108,35.828,0.126,0.618,0.100,0.748,0.075
1040.000,39.710,0.106,35.788,0.100,0.538,0.055,0.756,0.071
1050.000,39.646,0.130,35.804,0.100,0.554,0.067,0.789,0.115
1060.000,39.662,0.143,35.844,0.126,0.562,0.053,0.773,0.097
1070.000,39.639,0.171,35.765,0.059,0.633,0.067,0.765,0.094
1080.000,39.694,0.081,35.804,0.107,0.602,0.082,0.732,0.069
1090.000,39.662,0.157,35.765,0.087,0.531,0.053,0.740,0.077
1100.000,39.646,0.076,35.820,0.082,0.562,0.092,0.821,0.077
1110.000,39.662,0.081,35.796,0.131,0.610,0.065,0.748,0.092
1120.000,39.599,0.074,35.780,0.099,0.554,0.055,0.765,0.086
1130.000,39.678,0.098,35.804,0.093,0.570,0.050,0.830,0.051
1140.000,39.654,0.106,35.812,0.038,0.554,0.067,0.765,0.094
1150.000,39.646,0.130,35.788,0.113,0.610,0.075,0.781,0.107
1160.000,39.623,0.149,35.915,0.065,0.602,0.082,0.765,0.086
1170.000,39.678,0.112,35.773,0.104,0.570,0.062,0.732,0.134
1180.000,39.662,0.157,35.812,0.124,0.523,0.050,0.813,0.079
1190.000,39.599,0.123,35.836,0.075,0.578,0.069,0.748,0.084
1200.000,39.694,0.116,35.765,0.095,0.586,0.083,0.765,0.066
1210.000,39.639,0.093,35.796,0.101,0.594,0.087,0.765,0.077
1220.000,39.654,0.099,35.836,0.065,0.586,0.083,0.805,0.096
1230.000,39.646,0.135,35.876,0.093,0.554,0.107,0.765,0.054
1240.000,39.623,0.124,35.741,0.111,0.531,0.075,0.748,0.064
1250.000,39.654,0.118,35.836,0.065,0.531,0.099,0.797,0.087
1260.000,39.615,0.110,35.804,0.041,0.586,0.053,0.748,0.084
1270.000,39.639,0.085,35.773,0.111,0.586,0.065,0.756,0.081
1280.000,39.686,0.136,35.860,0.106,0.610,0.053,0.732,0.057
1290.000,39.654,0.065,35.812,0.135,0.586,0.053,0.708,0.094
1300.000,39.654,0.084,35.828,0.069,0.578,0.079,0.789,0.055
1310.000,39.591,0.087,35.852,0.090,0.602,0.073,0.789,0.067
1320.000,39.631,0.119,35.796,0.114,0.618,0.076,0.732,0.087
1330.000,39.710,0.130,35.804,0.093,0.570,0.097,0.773,0.105
1340.000,39.654,0.084,35.828,0.121,0.562,0.092,0.773,0.071
1350.000,39.670,0.114,35.788,0.067,0.578,0.087,0.797,0.069
1360.000,39.599,0.083,35.773,0.050,0.570,0.082,0.789,0.086
1370.000,39.623,0.075,35.796,0.114,0.610,0.099,0.765,0.066
1380.000,39.646,0.130,35.757,0.112,0.562,0.053,0.756,0.097
1390.000,39.560,0.077,35.780,0.124,0.562,0.124,0.748,0.107
1400.000,39.631,0.113,35.828,0.069,0.562,0.065,0.724,0.057
1410.000,39.615,0.122,35.749,0.079,0.586,0.075,0.781,0.092
1420.000,39.654,0.139,35.725,0.077,0.602,0.073,0.789,0.102
1430.000,39.670,0.078,35.780,0.112,0.546,0.077,0.789,0.094
1440.000,39.623,0.075,35.780,0.135,0.570,0.090,0.773,0.071
1450.000,39.623,0.124,35.780,0.084,0.594,0.058,0.724,0.110
1460.000,39.702,0.065,35.796,0.093,0.570,0.062,0.748,0.114
1470.000,39.591,0.058,35.812,0.112,0.562,0.092,0.789,0.077
1480.000,39.615,0.138,35.757,0.124,0.618,0.055,0.748,0.107
1490.000,39.662,0.122,35.733,0.092,0.578,0.069,0.789,0.102
1500.000,39.678,0.118,35.757,0.118,0.538,0.067,0.765,0.077
1510.000,39.631,0.107,35.812,0.075,0.562,0.084,0.797,0.087
1520.000,39.678,0.105,35.749,0.109,0.594,0.108,0.748,0.064
1530.000,39.662,0.157,35.780,0.084,0.586,0.091,0.813,0.042
1540.000,39.686,0.078,35.709,0.100,0.578,0.079,0.789,0.102
1550.000,39.631,0.100,35.765,0.095,0.586,0.083,0.765,0.054
1560.000,39.615,0.157,35.773,0.117,0.586,0.075,0.765,0.077
1570.000,39.623,0.144,35.749,0.087,0.570,0.090,0.789,0.067
1580.000,39.639,0.107,35.757,0.053,0.570,0.062,0.781,0.064
1590.000,39.623,0.134,35.725,0.055,0.523,0.062,0.756,0.089
1600.000,39.623,0.214,35.741,0.082,0.602,0.050,0.740,0.055
1610.000,39.686,0.131,35.741,0.097,0.586,0.065,0.765,0.054
1620.000,39.646,0.140,35.741,0.111,0.594,0.115,0.813,0.069
1630.000,39.607,0.146,35.685,0.079,0.554,0.067,0.732,0.069
1640.000,39.615,0.166,35.796,0.067,0.570,0.050,0.797,0.079
1650.000,39.552,0.135,35.765,0.102,0.570,0.111,0.740,0.055
1660.000,39.599,0.083,35.725,0.077,0.578,0.087,0.789,0.115
1670.000,39.646,0.145,35.757,0.118,0.610,0.084,0.781,0.092
1680.000,39.591,0.087,35.741,0.097,0.554,0.055,0.765,0.054
1690.000,39.568,0.119,35.725,0.093,0.586,0.112,0.797,0.057
1700.000,39.623,0.118,35.773,0.090,0.562,0.065,0.773,0.046
1710.000,39.607,0.126,35.725,0.055,0.578,0.079,0.773,0.089
1720.000,39.646,0.150,35.765,0.059,0.570,0.082,0.765,0.077
1730.000,39.599,0.105,35.749,0.095,0.554,0.085,0.732,0.095
1740.000,39.670,0.114,35.804,0.067,0.546,0.067,0.797,0.079
1750.000,39.639,0.119,35.773,0.097,0.586,0.083,0.781,0.064
1760.000,39.631,0.179,35.741,0.104,0.594,0.058,0.773,0.071
1770.000,39.583,0.110,35.733,0.092,0.594,0.058,0.797,0.057
1780.000,39.623,0.084,35.709,0.085,0.570,0.073,0.805,0.079
1790.000,39.670,0.087,35.749,0.121,0.570,0.050,0.773,0.060
1800.000,39.631,0.055,35.701,0.092,0.546,0.067,0.781,0.075
1810.000,39.607,0.136,35.701,0.112,0.594,0.069,0.830,0.064
1820.000,39.639,0.085,35.701,0.075,0.602,0.073,0.805,0.057
1830.000,39.639,0.145,35.701,0.092,0.562,0.092,0.781,0.075
1840.000,39.552,0.076,35.765,0.059,0.594,0.058,0.773,0.060
1850.000,39.623,0.129,35.757,0.099,0.586,0.112,0.781,0.051
1860.000,39.662,0.090,35.725,0.077,0.570,0.073,0.813,0.042
1870.000,39.568,0.135,35.709,0.100,0.594,0.069,0.748,0.064
1880.000,39.615,0.157,35.733,0.075,0.625,0.077,0.805,0.079
1890.000,39.607,0.120,35.733,0.065,0.602,0.082,0.805,0.069
1900.000,39.583,0.110,35.709,0.113,0.586,0.099,0.797,0.057
1910.000,39.544,0.124,35.717,0.086,0.610,0.065,0.789,0.077
1920.000,39.599,0.134,35.765,0.115,0.594,0.058,0.781,0.092
1930.000,39.583,0.128,35.765,0.069,0.570,0.111,0.773,0.089
1940.000,39.631,0.119,35.788,0.085,0.586,0.083,0.805,0.057
1950.000,39.599,0.083,35.709,0.093,0.610,0.065,0.797,0.057
1960.000,39.599,0.144,35.733,0.075,0.594,0.079,0.781,0.075
1970.000,39.591,0.131,35.749,0.059,0.602,0.050,0.773,0.089
1980.000,39.552,0.100,35.669,0.115,0.562,0.075,0.765,0.086
1990.000,39.615,0.116,35.741,0.097,0.602,0.062,0.781,0.092
2000.000,39.583,0.097,35.677,0.118,0.625,0.125,0.765,0.077
2010.000,39.615,0.110,35.725,0.077,0.578,0.079,0.789,0.067
2020.000,39.568,0.124,35.741,0.073,0.570,0.050,0.789,0.115
2030.000,39.528,0.094,35.725,0.100,0.594,0.069,0.789,0.067
2040.000,39.544,0.139,35.685,0.147,0.618,0.093,0.765,0.086
2050.000,39.607,0.131,35.757,0.124,0.562,0.092,0.773,0.071
2060.000,39.623,0.091,35.733,0.112,0.546,0.085,0.797,0.079
2070.000,39.583,0.128,35.757,0.145,0.594,0.058,0.797,0.079
2080.000,39.631,0.150,35.725,0.055,0.625,0.077,0.748,0.075
2090.000,39.583,0.128,35.836,0.084,0.610,0.106,0.765,0.086
2100.000,39.599,0.118,35.765,0.069,0.610,0.038,0.773,0.097
2110.000,39.560,0.119,35.804,0.093,0.618,0.067,0.781,0.064
2120.000,39.560,0.140,35.780,0.112,0.610,0.065,0.748,0.075
2130.000,39.607,0.114,35.788,0.100,0.554,0.076,0.732,0.057
2140.000,39.599,0.123,35.733,0.106,0.641,0.065,0.773,0.097
2150.000,39.583,0.090,35.796,0.114,0.578,0.079,0.724,0.069
2160.000,39.575,0.065,35.701,0.092,0.594,0.058,0.821,0.067
2170.000,39.583,0.128,35.685,0.109,0.610,0.092,0.765,0.108
2180.000,39.504,0.050,35.773,0.082,0.602,0.073,0.781,0.051
2190.000,39.544,0.134,35.749,0.121,0.586,0.053,0.773,0.046
2200.000,39.528,0.087,35.788,0.085,0.538,0.100,0.765,0.101
2210.000,39.528,0.141,35.741,0.139,0.610,0.084,0.789,0.086
2220.000,39.623,0.099,35.733,0.054,0.610,0.106,0.781,0.051
2230.000,39.544,0.124,35.741,0.117,0.578,0.069,0.781,0.051
2240.000,39.552,0.100,35.662,0.104,0.586,0.075,0.765,0.077
2250.000,39.528,0.114,35.741,0.073,0.562,0.065,0.781,0.114
2260.000,39.536,0.090,35.765,0.059,0.586,0.037,0.756,0.071
2270.000,39.528,0.151,35.780,0.084,0.586,0.075,0.821,0.094
2280.000,39.504,0.122,35.717,0.067,0.602,0.073,0.765,0.066
2290.000,39.504,0.090,35.773,0.128,0.610,0.084,0.797,0.057
2300.000,39.489,0.150,35.741,0.111,0.618,0.093,0.813,0.116
2310.000,39.512,0.168,35.788,0.055,0.515,0.095,0.773,0.046
2320.000,39.568,0.124,35.757,0.075,0.554,0.067,0.773,0.097
2330.000,39.623,0.139,35.733,0.092,0.641,0.106,0.789,0.077
2340.000,39.489,0.076,35.741,0.090,0.586,0.065,0.773,0.111
2350.000,39.552,0.055,35.646,0.131,0.610,0.038,0.813,0.069
2360.000,39.441,0.166,35.757,0.084,0.562,0.065,0.740,0.086
2370.000,39.599,0.098,35.773,0.063,0.586,0.105,0.773,0.118
2380.000,39.473,0.113,35.780,0.106,0.562,0.075,0.773,0.097
2390.000,39.473,0.100,35.749,0.126,0.594,0.069,0.765,0.101
2400.000,39.425,0.122,35.765,0.069,0.570,0.033,0.781,0.051
2410.000,39.520,0.064,35.780,0.075,0.586,0.083,0.805,0.079
2420.000,39.520,0.098,35.725,0.107,0.649,0.097,0.773,0.089
2430.000,39.544,0.091,35.733,0.099,0.546,0.085,0.789,0.109
2440.000,39.497,0.084,35.749,0.102,0.554,0.055,0.789,0.067
2450.000,39.583,0.081,35.701,0.092,0.578,0.079,0.773,0.071
2460.000,39.504,0.116,35.741,0.097,0.570,0.050,0.773,0.089
2470.000,39.489,0.100,35.709,0.093,0.594,0.108,0.797,0.079
2480.000,39.560,0.100,35.677,0.084,0.562,0.065,0.756,0.111
2490.000,39.481,0.119,35.606,0.095,0.562,0.038,0.805,0.088
2500.000,39.504,0.128,35.685,0.102,0.625,0.093,0.789,0.094
2510.000,39.560,0.067,35.757,0.084,0.633,0.076,0.756,0.081
2520.000,39.473,0.100,35.717,0.093,0.570,0.073,0.756,0.111
2530.000,39.489,0.085,35.685,0.095,0.578,0.069,0.789,0.055
2540.000,39.489,0.140,35.701,0.099,0.610,0.075,0.748,0.084
2550.000,39.536,0.073,35.701,0.084,0.594,0.079,0.773,0.081
2560.000,39.489,0.085,35.725,0.141,0.618,0.067,0.805,0.069
2570.000,39.457,0.110,35.701,0.065,0.586,0.083,0.773,0.089
2580.000,39.473,0.135,35.701,0.065,0.633,0.067,0.773,0.081
2590.000,39.481,0.125,35.685,0.095,0.531,0.053,0.765,0.066
2600.000,39.504,0.138,35.741,0.090,0.625,0.100,0.765,0.077
2610.000,39.497,0.124,35.685,0.069,0.594,0.058,0.805,0.079
2620.000,39.418,0.139,35.677,0.135,0.602,0.082,0.773,0.060
2630.000,39.504,0.116,35.669,0.095,0.594,0.087,0.789,0.055
2640.000,39.489,0.119,35.622,0.084,0.602,0.073,0.805,0.079
2650.000,39.481,0.130,35.662,0.082,0.602,0.128,0.781,0.100
2660.000,39.441,0.129,35.622,0.075,0.625,0.085,0.797,0.042
2670.000,39.425,0.104,35.677,0.106,0.554,0.067,0.797,0.087
2680.000,39.489,0.124,35.685,0.121,0.578,0.079,0.765,0.077
2690.000,39.473,0.124,35.677,0.099,0.625,0.067,0.756,0.060
2700.000,39.481,0.159,35.630,0.119,0.594,0.102,0.813,0.057
2710.000,39.449,0.087,35.685,0.059,0.578,0.087,0.813,0.116
2720.000,39.418,0.092,35.630,0.093,0.602,0.062,0.765,0.066
2730.000,39.425,0.116,35.654,0.075,0.602,0.073,0.789,0.077
2740.000,39.449,0.078,35.654,0.124,0.594,0.079,0.789,0.086
2750.000,39.425,0.148,35.630,0.085,0.586,0.075,0.797,0.042
2760.000,39.481,0.140,35.638,0.107,0.602,0.090,0.765,0.115
2770.000,39.457,0.090,35.693,0.090,0.562,0.092,0.781,0.092
2780.000,39.410,0.100,35.646,0.107,0.594,0.058,0.821,0.077
2790.000,39.433,0.114,35.614,0.139,0.586,0.075,0.773,0.081
2800.000,39.418,0.124,35.630,0.085,0.562,0.053,0.732,0.095
2810.000,39.370,0.131,35.630,0.100,0.570,0.090,0.797,0.087
2820.000,39.418,0.106,35.598,0.053,0.594,0.058,0.781,0.084
2830.000,39.394,0.119,35.677,0.099,0.578,0.069,0.765,0.077
2840.000,39.433,0.102,35.701,0.112,0.554,0.085,0.830,0.064
2850.000,39.402,0.100,35.685,0.059,0.578,0.095,0.781,0.084
2860.000,39.331,0.113,35.606,0.109,0.594,0.115,0.805,0.079
2870.000,39.386,0.149,35.685,0.079,0.578,0.058,0.781,0.100
2880.000,39.394,0.130,35.646,0.107,0.586,0.083,0.748,0.075
2890.000,39.386,0.134,35.693,0.097,0.618,0.076,0.773,0.081
2900.000,39.347,0.110,35.662,0.134,0.594,0.058,0.773,0.046
2910.000,39.402,0.100,35.662,0.123,0.594,0.095,0.789,0.055
2920.000,39.410,0.145,35.654,0.084,0.602,0.090,0.756,0.089
2930.000,39.394,0.100,35.614,0.063,0.570,0.073,0.813,0.095
2940.000,39.386,0.106,35.685,0.102,0.594,0.095,0.765,0.054
2950.000,39.410,0.124,35.662,0.073,0.554,0.067,0.773,0.097
2960.000,39.418,0.112,35.677,0.092,0.538,0.100,0.781,0.064
2970.000,39.378,0.073,35.654,0.084,0.602,0.062,0.789,0.094
2980.000,39.362,0.123,35.725,0.107,0.578,0.058,0.740,0.086
2990.000,39.394,0.085,35.638,0.120,0.602,0.062,0.773,0.060
3000.000,39.425,0.090,35.717,0.067,0.618,0.076,0.773,0.060
3010.000,39.354,0.102,35.693,0.082,0.610,0.075,0.805,0.088
3020.000,39.386,0.129,35.733,0.092,0.570,0.082,0.756,0.071
3030.000,39.347,0.110,35.685,0.132,0.586,0.075,0.789,0.086
3040.000,39.457,0.097,35.662,0.104,0.570,0.082,0.773,0.060
3050.000,39.402,0.135,35.757,0.065,0.586,0.053,0.813,0.079
3060.000,39.402,0.191,35.669,0.095,0.594,0.045,0.781,0.064
3070.000,39.425,0.073,35.733,0.099,0.586,0.037,0.813,0.103
3080.000,39.402,0.085,35.725,0.119,0.594,0.079,0.748,0.084
3090.000,39.370,0.151,35.709,0.131,0.602,0.104,0.781,0.075
3100.000,39.378,0.116,35.717,0.114,0.618,0.107,0.756,0.060
3110.000,39.386,0.092,35.741,0.117,0.602,0.062,0.805,0.069
3120.000,39.394,0.119,35.757,0.092,0.610,0.053,0.765,0.077
3130.000,39.441,0.123,35.685,0.115,0.594,0.045,0.765,0.086
3140.000,39.418,0.084,35.693,0.082,0.586,0.053,0.805,0.069
3150.000,39.323,0.107,35.677,0.129,0.578,0.087,0.732,0.069
3160.000,39.425,0.090,35.669,0.087,0.618,0.067,0.797,0.087
3170.000,39.386,0.134,35.662,0.050,0.594,0.095,0.789,0.067
3180.000,39.378,0.122,35.693,0.073,0.625,0.067,0.765,0.077
3190.000,39.370,0.126,35.765,0.095,0.618,0.055,0.805,0.043
3200.000,39.315,0.055,35.701,0.106,0.618,0.085,0.789,0.055
3210.000,39.402,0.155,35.749,0.115,0.578,0.058,0.773,0.141
3220.000,39.370,0.160,35.677,0.112,0.618,0.055,0.789,0.067
3230.000,39.441,0.118,35.780,0.112,0.610,0.112,0.781,0.107
3240.000,39.449,0.114,35.709,0.146,0.594,0.058,0.789,0.086
3250.000,39.394,0.119,35.725,0.077,0.594,0.102,0.748,0.075
3260.000,39.402,0.135,35.780,0.065,0.594,0.079,0.773,0.097
3270.000,39.418,0.129,35.685,0.121,0.578,0.079,0.813,0.079
3280.000,39.394,0.055,35.646,0.119,0.594,0.079,0.805,0.088
3290.000,39.457,0.122,35.662,0.097,0.586,0.037,0.813,0.079
3300.000,39.433,0.168,35.693,0.111,0.578,0.069,0.830,0.064
3310.000,39.418,0.106,35.693,0.050,0.586,0.065,0.789,0.077
3320.000,39.425,0.161,35.749,0.079,0.578,0.058,0.805,0.057
3330.000,39.362,0.129,35.709,0.125,0.594,0.058,0.789,0.067
3340.000,39.394,0.076,35.733,0.084,0.594,0.079,0.740,0.102
3350.000,39.370,0.136,35.701,0.099,0.649,0.097,0.765,0.054
3360.000,39.331,0.167,35.709,0.085,0.586,0.099,0.781,0.051
3370.000,39.378,0.122,35.757,0.099,0.586,0.075,0.797,0.042
3380.000,39.386,0.158,35.757,0.106,0.602,0.073,0.821,0.055
3390.000,39.402,0.135,35.725,0.125,0.594,0.058,0.797,0.057
3400.000,39.370,0.184,35.733,0.092,0.586,0.053,0.830,0.092
3410.000,39.418,0.084,35.709,0.085,0.570,0.097,0.756,0.081
3420.000,39.394,0.145,35.749,0.087,0.602,0.062,0.781,0.084
3430.000,39.362,0.098,35.693,0.123,0.633,0.093,0.797,0.087
3440.000,39.339,0.106,35.693,0.090,0.610,0.075,0.756,0.046
3450.000,39.378,0.110,35.765,0.059,0.602,0.073,0.813,0.057
3460.000,39.354,0.126,35.709,0.136,0.618,0.041,0.732,0.069
3470.000,39.339,0.112,35.638,0.114,0.610,0.065,0.789,0.086
3480.000,39.394,0.100,35.725,0.107,0.586,0.075,0.789,0.055
3490.000,39.354,0.120,35.733,0.084,0.610,0.106,0.821,0.086
3500.000,39.347,0.157,35.638,0.101,0.594,0.121,0.765,0.054
3510.000,39.315,0.093,35.685,0.069,0.554,0.093,0.773,0.071
3520.000,39.339,0.092,35.685,0.115,0.586,0.065,0.773,0.071
3530.000,39.370,0.155,35.741,0.128,0.594,0.058,0.821,0.067
3540.000,39.307,0.092,35.741,0.082,0.602,0.062,0.789,0.067
3550.000,39.354,0.168,35.733,0.054,0.570,0.082,0.781,0.100
3560.000,39.323,0.167,35.717,0.136,0.594,0.058,0.805,0.110
3570.000,39.323,0.107,35.701,0.092,0.610,0.075,0.821,0.039
3580.000,39.339,0.139,35.701,0.135,0.538,0.085,0.797,0.095
3590.000,39.362,0.091,35.709,0.093,0.665,0.037,0.773,0.046
3600.000,39.354,0.087,35.669,0.079,0.586,0.065,0.830,0.064
3610.000,39.410,0.093,35.654,0.084,0.610,0.084,0.756,0.060
3620.000,39.331,0.100,35.693,0.104,0.594,0.058,0.756,0.081
3630.000,39.331,0.135,35.701,0.118,0.554,0.055,0.756,0.071
3640.000,39.394,0.125,35.669,0.095,0.649,0.090,0.773,0.060
3650.000,39.299,0.082,35.709,0.077,0.594,0.058,0.781,0.100
3660.000,39.402,0.119,35.677,0.065,0.594,0.102,0.797,0.079
3670.000,39.394,0.085,35.709,0.067,0.570,0.050,0.748,0.126
3680.000,39.433,0.087,35.757,0.124,0.586,0.091,0.765,0.086
3690.000,39.378,0.110,35.725,0.100,0.602,0.111,0.756,0.081
3700.000,39.394,0.100,35.685,0.115,0.665,0.075,0.781,0.075
3710.000,39.386,0.106,35.757,0.099,0.586,0.099,0.756,0.060
3720.000,39.347,0.122,35.749,0.059,0.610,0.092,0.756,0.081
3730.000,39.354,0.087,35.733,0.075,0.610,0.053,0.773,0.060
3740.000,39.323,0.163,35.749,0.079,0.649,0.062,0.805,0.069
3750.000,39.386,0.092,35.773,0.104,0.578,0.095,0.813,0.069
3760.000,39.370,0.131,35.717,0.125,0.641,0.075,0.805,0.088
3770.000,39.354,0.136,35.749,0.069,0.610,0.065,0.765,0.066
