time,Thi Mean,Thi Std,Tho Mean,Tho Std,Tci Mean,Tci Std,Tco Mean,Tco Std
1010.000,69.831,0.141,62.717,0.139,0.531,0.053,2.821,0.086
1020.000,69.908,0.116,62.648,0.080,0.586,0.065,2.829,0.087
1030.000,69.823,0.116,62.632,0.103,0.562,0.075,2.748,0.087
1040.000,69.831,0.098,62.702,0.057,0.578,0.069,2.764,0.042
1050.000,69.854,0.188,62.725,0.131,0.562,0.075,2.715,0.077
1060.000,69.869,0.102,62.764,0.104,0.586,0.075,2.707,0.081
1070.000,69.854,0.087,62.648,0.120,0.523,0.073,2.740,0.077
1080.000,69.831,0.178,62.710,0.063,0.570,0.082,2.683,0.042
1090.000,69.862,0.085,62.733,0.116,0.554,0.041,2.634,0.094
1100.000,69.923,0.089,62.764,0.090,0.625,0.077,2.618,0.064
1110.000,69.808,0.130,62.772,0.136,0.578,0.079,2.675,0.103
1120.000,69.908,0.075,62.795,0.139,0.531,0.038,2.569,0.075
1130.000,69.915,0.097,62.741,0.151,0.546,0.085,2.528,0.094
1140.000,69.816,0.115,62.671,0.138,0.562,0.053,2.528,0.077
1150.000,69.938,0.099,62.787,0.063,0.554,0.076,2.504,0.069
1160.000,69.915,0.097,62.857,0.100,0.618,0.055,2.512,0.079
1170.000,69.969,0.103,62.888,0.090,0.554,0.067,2.479,0.060
1180.000,69.954,0.099,62.833,0.122,0.562,0.065,2.520,0.069
1190.000,69.946,0.166,62.826,0.111,0.546,0.042,2.504,0.116
1200.000,69.915,0.136,62.903,0.122,0.562,0.053,2.528,0.094
1210.000,70.023,0.081,62.880,0.049,0.546,0.067,2.520,0.057
1220.000,70.069,0.150,62.942,0.115,0.578,0.079,2.528,0.094
1230.000,70.023,0.109,62.934,0.143,0.578,0.087,2.504,0.087
1240.000,70.000,0.103,62.981,0.105,0.554,0.085,2.512,0.088
1250.000,70.038,0.119,62.911,0.122,0.586,0.053,2.520,0.103
1260.000,70.038,0.107,62.957,0.131,0.578,0.108,2.545,0.089
1270.000,70.077,0.096,63.035,0.178,0.578,0.058,2.618,0.051
1280.000,70.015,0.138,62.919,0.127,0.618,0.100,2.618,0.051
1290.000,70.046,0.120,63.081,0.102,0.586,0.083,2.601,0.095
1300.000,70.061,0.132,62.988,0.104,0.562,0.065,2.610,0.086
1310.000,70.108,0.117,62.950,0.068,0.546,0.067,2.626,0.089
1320.000,70.077,0.103,63.004,0.114,0.570,0.062,2.666,0.095
1330.000,70.092,0.111,63.004,0.125,0.586,0.037,2.675,0.069
1340.000,70.061,0.098,63.066,0.083,0.562,0.065,2.683,0.057
1350.000,70.054,0.182,62.965,0.097,0.538,0.041,2.699,0.100
1360.000,70.084,0.153,63.035,0.088,0.586,0.075,2.691,0.102
1370.000,70.061,0.116,63.011,0.106,0.546,0.056,2.707,0.071
1380.000,70.108,0.099,63.027,0.077,0.594,0.079,2.675,0.057
1390.000,70.115,0.113,63.027,0.208,0.625,0.077,2.666,0.057
1400.000,70.161,0.135,63.135,0.172,0.570,0.062,2.675,0.110
1410.000,70.100,0.149,63.050,0.117,0.562,0.075,2.707,0.060
1420.000,70.154,0.126,63.035,0.136,0.578,0.058,2.715,0.101
1430.000,70.200,0.089,63.089,0.118,0.586,0.083,2.658,0.067
1440.000,70.192,0.101,62.973,0.142,0.618,0.067,2.683,0.095
1450.000,70.092,0.133,63.019,0.146,0.586,0.065,2.683,0.087
1460.000,70.154,0.136,63.097,0.126,0.594,0.079,2.626,0.071
1470.000,70.123,0.126,63.112,0.120,0.586,0.091,2.666,0.095
1480.000,70.223,0.121,63.050,0.075,0.570,0.097,2.650,0.084
1490.000,70.161,0.139,63.073,0.116,0.633,0.067,2.585,0.095
1500.000,70.184,0.092,63.159,0.095,0.538,0.076,2.610,0.055
1510.000,70.215,0.150,63.135,0.105,0.625,0.100,2.601,0.069
1520.000,70.223,0.110,63.143,0.151,0.602,0.104,2.545,0.089
1530.000,70.169,0.128,63.081,0.150,0.578,0.087,2.553,0.094
1540.000,70.238,0.130,63.081,0.136,0.570,0.073,2.545,0.081
1550.000,70.238,0.124,63.050,0.091,0.578,0.058,2.536,0.084
1560.000,70.230,0.166,63.151,0.116,0.546,0.067,2.545,0.060
1570.000,70.269,0.144,63.189,0.120,0.594,0.087,2.496,0.086
1580.000,70.223,0.132,63.104,0.093,0.546,0.100,2.520,0.095
1590.000,70.207,0.097,63.143,0.156,0.586,0.053,2.463,0.081
1600.000,70.284,0.110,63.228,0.137,0.578,0.045,2.471,0.094
1610.000,70.230,0.103,63.189,0.108,0.570,0.062,2.488,0.092
1620.000,70.223,0.097,63.220,0.111,0.570,0.082,2.479,0.071
1630.000,70.284,0.141,63.275,0.052,0.594,0.058,2.520,0.057
1640.000,70.269,0.094,63.159,0.166,0.586,0.065,2.504,0.069
1650.000,70.238,0.079,63.159,0.145,0.562,0.075,2.512,0.079
1660.000,70.207,0.083,63.205,0.142,0.578,0.102,2.545,0.060
1670.000,70.192,0.071,63.143,0.083,0.562,0.053,2.561,0.071
1680.000,70.277,0.063,63.159,0.136,0.586,0.065,2.520,0.079
1690.000,70.330,0.109,63.236,0.120,0.594,0.069,2.512,0.069
1700.000,70.277,0.052,63.290,0.066,0.554,0.076,2.479,0.089
1710.000,70.315,0.107,63.290,0.147,0.602,0.082,2.610,0.077
1720.000,70.230,0.115,63.306,0.097,0.586,0.075,2.561,0.089
1730.000,70.330,0.140,63.259,0.139,0.602,0.090,2.536,0.084
1740.000,70.323,0.147,63.290,0.152,0.531,0.084,2.520,0.079
1750.000,70.300,0.083,63.360,0.065,0.586,0.075,2.536,0.051
1760.000,70.292,0.075,63.313,0.095,0.570,0.090,2.553,0.066
1770.000,70.338,0.128,63.282,0.083,0.594,0.079,2.610,0.086
1780.000,70.253,0.081,63.275,0.121,0.562,0.099,2.496,0.055
1790.000,70.300,0.097,63.236,0.102,0.578,0.058,2.536,0.051
1800.000,70.338,0.105,63.282,0.117,0.523,0.128,2.553,0.108
1810.000,70.269,0.071,63.213,0.084,0.586,0.075,2.545,0.071
1820.000,70.323,0.117,63.259,0.123,0.570,0.062,2.504,0.079
1830.000,70.277,0.115,63.306,0.073,0.562,0.053,2.504,0.079
1840.000,70.300,0.104,63.306,0.142,0.570,0.062,2.512,0.043
1850.000,70.346,0.061,63.251,0.097,0.578,0.069,2.455,0.084
1860.000,70.330,0.081,63.244,0.100,0.562,0.084,2.431,0.057
1870.000,70.292,0.091,63.151,0.132,0.578,0.045,2.479,0.046
1880.000,70.361,0.132,63.213,0.091,0.570,0.073,2.479,0.060
1890.000,70.369,0.104,63.251,0.089,0.610,0.053,2.488,0.051
1900.000,70.369,0.116,63.329,0.132,0.562,0.106,2.463,0.081
1910.000,70.277,0.103,63.267,0.131,0.531,0.092,2.406,0.092
1920.000,70.323,0.160,63.213,0.117,0.610,0.084,2.447,0.077
1930.000,70.361,0.132,63.220,0.075,0.570,0.073,2.423,0.079
1940.000,70.338,0.105,63.197,0.082,0.562,0.084,2.423,0.057
1950.000,70.407,0.096,63.205,0.122,0.562,0.075,2.439,0.103
1960.000,70.392,0.144,63.189,0.102,0.610,0.075,2.431,0.110
1970.000,70.445,0.116,63.151,0.097,0.602,0.082,2.414,0.067
1980.000,70.323,0.164,63.182,0.093,0.602,0.090,2.496,0.086
1990.000,70.392,0.210,63.228,0.110,0.538,0.076,2.455,0.064
2000.000,70.407,0.063,63.135,0.105,0.562,0.065,2.374,0.084
2010.000,70.445,0.097,63.236,0.125,0.578,0.102,2.496,0.067
2020.000,70.430,0.140,63.197,0.073,0.570,0.090,2.479,0.097
2030.000,70.369,0.116,63.120,0.116,0.578,0.025,2.504,0.095
2040.000,70.361,0.083,63.205,0.172,0.618,0.067,2.455,0.064
2050.000,70.453,0.126,63.104,0.112,0.570,0.097,2.553,0.077
2060.000,70.399,0.085,63.097,0.089,0.546,0.093,2.520,0.087
2070.000,70.338,0.099,63.166,0.129,0.562,0.065,2.512,0.129
2080.000,70.461,0.154,63.143,0.133,0.523,0.062,2.561,0.071
2090.000,70.392,0.119,63.244,0.143,0.531,0.065,2.585,0.069
2100.000,70.415,0.123,63.213,0.117,0.578,0.058,2.650,0.051
2110.000,70.376,0.110,63.166,0.143,0.546,0.077,2.626,0.060
2120.000,70.430,0.150,63.220,0.127,0.594,0.045,2.683,0.087
2130.000,70.376,0.146,63.104,0.161,0.586,0.075,2.650,0.051
2140.000,70.376,0.090,63.166,0.129,0.562,0.065,2.658,0.067
2150.000,70.415,0.133,63.143,0.160,0.570,0.082,2.723,0.089
2160.000,70.315,0.094,63.135,0.142,0.594,0.079,2.740,0.067
2170.000,70.315,0.101,63.097,0.089,0.578,0.087,2.740,0.055
2180.000,70.307,0.126,63.081,0.120,0.538,0.067,2.723,0.081
2190.000,70.369,0.159,63.128,0.137,0.578,0.087,2.780,0.051
2200.000,70.307,0.136,63.166,0.129,0.531,0.038,2.756,0.043
2210.000,70.361,0.083,63.104,0.134,0.570,0.073,2.772,0.067
2220.000,70.346,0.139,63.128,0.098,0.546,0.085,2.772,0.094
2230.000,70.361,0.083,63.097,0.159,0.578,0.069,2.805,0.060
2240.000,70.330,0.089,63.058,0.098,0.586,0.083,2.797,0.077
2250.000,70.384,0.081,63.035,0.114,0.562,0.084,2.821,0.055
2260.000,70.392,0.107,63.058,0.098,0.546,0.085,2.805,0.071
2270.000,70.284,0.136,63.050,0.127,0.562,0.065,2.821,0.127
2280.000,70.407,0.072,63.035,0.088,0.578,0.079,2.788,0.097
2290.000,70.315,0.113,63.089,0.093,0.602,0.082,2.821,0.055
2300.000,70.300,0.110,62.996,0.090,0.578,0.058,2.845,0.057
2310.000,70.269,0.144,62.973,0.104,0.578,0.045,2.845,0.087
2320.000,70.307,0.150,62.965,0.142,0.594,0.079,2.797,0.077
2330.000,70.392,0.079,62.926,0.095,0.578,0.069,2.788,0.071
2340.000,70.376,0.074,63.004,0.150,0.570,0.073,2.756,0.088
2350.000,70.330,0.115,62.981,0.066,0.546,0.067,2.715,0.054
2360.000,70.422,0.101,62.965,0.104,0.578,0.069,2.764,0.087
2370.000,70.277,0.154,62.981,0.117,0.586,0.075,2.707,0.071
2380.000,70.361,0.110,62.981,0.105,0.578,0.069,2.650,0.051
2390.000,70.315,0.119,62.973,0.111,0.625,0.056,2.675,0.110
2400.000,70.361,0.097,62.919,0.127,0.562,0.084,2.634,0.094
2410.000,70.330,0.089,62.919,0.110,0.578,0.079,2.650,0.075
2420.000,70.284,0.159,62.857,0.118,0.586,0.075,2.626,0.089
2430.000,70.323,0.142,62.911,0.190,0.554,0.076,2.593,0.103
2440.000,70.369,0.137,62.880,0.125,0.538,0.067,2.577,0.077
2450.000,70.300,0.074,62.919,0.104,0.578,0.108,2.553,0.094
2460.000,70.292,0.178,62.942,0.171,0.546,0.067,2.512,0.088
2470.000,70.223,0.116,62.864,0.179,0.523,0.062,2.504,0.103
2480.000,70.253,0.131,62.833,0.098,0.594,0.079,2.553,0.086
2490.000,70.323,0.117,62.841,0.073,0.531,0.092,2.496,0.127
2500.000,70.261,0.138,62.787,0.190,0.523,0.050,2.512,0.079
2510.000,70.230,0.109,62.795,0.123,0.531,0.065,2.512,0.079
2520.000,70.215,0.091,62.795,0.093,0.578,0.069,2.528,0.067
2530.000,70.238,0.119,62.826,0.133,0.538,0.055,2.545,0.105
2540.000,70.192,0.119,62.787,0.097,0.523,0.073,2.528,0.077
2550.000,70.230,0.103,62.833,0.127,0.586,0.075,2.577,0.094
2560.000,70.230,0.181,62.686,0.127,0.586,0.053,2.577,0.055
2570.000,70.146,0.185,62.818,0.098,0.554,0.093,2.593,0.088
2580.000,70.169,0.085,62.748,0.075,0.665,0.065,2.553,0.108
2590.000,70.200,0.073,62.717,0.106,0.618,0.085,2.585,0.057
2600.000,70.154,0.103,62.679,0.160,0.578,0.069,2.577,0.067
2610.000,70.177,0.102,62.601,0.176,0.562,0.065,2.577,0.039
2620.000,70.161,0.144,62.764,0.116,0.586,0.112,2.626,0.089
2630.000,70.146,0.132,62.686,0.097,0.554,0.067,2.577,0.086
2640.000,70.115,0.094,62.702,0.077,0.554,0.100,2.545,0.089
2650.000,70.069,0.155,62.655,0.090,0.554,0.067,2.553,0.086
2660.000,70.100,0.109,62.679,0.160,0.546,0.042,2.585,0.079
2670.000,70.100,0.051,62.663,0.117,0.578,0.045,2.577,0.077
2680.000,70.131,0.121,62.632,0.121,0.586,0.099,2.504,0.079
2690.000,70.100,0.089,62.555,0.103,0.538,0.067,2.553,0.086
2700.000,70.054,0.126,62.593,0.098,0.562,0.065,2.553,0.077
2710.000,70.023,0.120,62.640,0.112,0.562,0.065,2.569,0.064
2720.000,70.038,0.107,62.624,0.139,0.531,0.099,2.528,0.077
2730.000,69.992,0.083,62.570,0.114,0.538,0.055,2.496,0.115
2740.000,70.084,0.153,62.601,0.098,0.531,0.099,2.528,0.121
2750.000,70.015,0.133,62.593,0.105,0.570,0.073,2.536,0.064
2760.000,70.008,0.139,62.570,0.114,0.538,0.093,2.496,0.067
2770.000,69.985,0.091,62.601,0.105,0.562,0.065,2.512,0.057
2780.000,70.023,0.149,62.648,0.049,0.507,0.099,2.512,0.103
2790.000,70.046,0.115,62.555,0.163,0.562,0.092,2.512,0.057
2800.000,70.008,0.087,62.547,0.148,0.562,0.065,2.545,0.046
2810.000,70.000,0.126,62.601,0.117,0.578,0.069,2.553,0.077
2820.000,70.038,0.148,62.570,0.136,0.523,0.062,2.561,0.046
2830.000,70.038,0.079,62.617,0.162,0.531,0.053,2.561,0.046
2840.000,70.046,0.145,62.624,0.100,0.578,0.079,2.553,0.086
2850.000,70.108,0.128,62.632,0.137,0.546,0.056,2.561,0.097
2860.000,70.031,0.175,62.702,0.085,0.554,0.041,2.536,0.092
2870.000,69.992,0.171,62.648,0.088,0.618,0.067,2.553,0.054
2880.000,70.069,0.097,62.640,0.100,0.538,0.100,2.610,0.127
2890.000,70.084,0.094,62.655,0.142,0.586,0.053,2.585,0.069
2900.000,70.031,0.156,62.686,0.151,0.618,0.067,2.618,0.064
2910.000,69.938,0.133,62.655,0.132,0.562,0.084,2.593,0.096
2920.000,69.977,0.136,62.710,0.109,0.586,0.075,2.650,0.092
2930.000,70.031,0.156,62.717,0.134,0.610,0.084,2.618,0.107
2940.000,70.015,0.123,62.694,0.108,0.562,0.038,2.683,0.069
2950.000,69.977,0.097,62.671,0.117,0.586,0.083,2.683,0.042
2960.000,70.046,0.150,62.779,0.139,0.538,0.076,2.715,0.066
2970.000,70.008,0.094,62.648,0.120,0.570,0.050,2.715,0.077
2980.000,70.023,0.125,62.632,0.097,0.546,0.067,2.658,0.055
2990.000,69.946,0.131,62.679,0.127,0.578,0.069,2.666,0.087
3000.000,70.015,0.057,62.686,0.146,0.586,0.129,2.707,0.071
3010.000,70.054,0.146,62.655,0.132,0.538,0.076,2.691,0.094
3020.000,70.069,0.116,62.671,0.156,0.562,0.065,2.731,0.064
3030.000,70.069,0.110,62.741,0.147,0.562,0.053,2.731,0.100
3040.000,70.069,0.104,62.733,0.151,0.538,0.076,2.740,0.086
3050.000,70.038,0.107,62.671,0.122,0.578,0.079,2.764,0.057
3060.000,70.115,0.079,62.710,0.141,0.554,0.067,2.813,0.064
3070.000,70.046,0.115,62.717,0.129,0.578,0.102,2.813,0.064
3080.000,70.031,0.076,62.733,0.097,0.538,0.055,2.715,0.108
3090.000,70.108,0.105,62.624,0.124,0.554,0.067,2.715,0.054
3100.000,70.038,0.113,62.632,0.121,0.602,0.111,2.772,0.077
3110.000,70.092,0.117,62.586,0.111,0.602,0.073,2.740,0.102
3120.000,70.100,0.102,62.702,0.093,0.554,0.067,2.740,0.086
3130.000,70.000,0.089,62.694,0.125,0.538,0.055,2.797,0.077
3140.000,70.100,0.115,62.756,0.111,0.562,0.084,2.756,0.057
3150.000,70.092,0.099,62.717,0.077,0.594,0.095,2.805,0.060
3160.000,70.138,0.065,62.795,0.093,0.570,0.062,2.731,0.084
3170.000,70.069,0.090,62.702,0.100,0.554,0.055,2.772,0.077
3180.000,70.038,0.094,62.772,0.131,0.586,0.075,2.748,0.069
3190.000,69.969,0.126,62.717,0.077,0.570,0.050,2.731,0.051
3200.000,70.054,0.150,62.725,0.158,0.546,0.077,2.772,0.077
3210.000,70.038,0.130,62.741,0.105,0.586,0.065,2.756,0.069
3220.000,70.061,0.091,62.617,0.136,0.618,0.067,2.707,0.046
3230.000,70.115,0.087,62.710,0.171,0.546,0.042,2.691,0.077
3240.000,70.000,0.115,62.717,0.134,0.570,0.090,2.740,0.055
3250.000,70.084,0.079,62.741,0.111,0.554,0.055,2.707,0.081
3260.000,69.969,0.081,62.679,0.098,0.602,0.062,2.675,0.088
3270.000,69.923,0.145,62.741,0.142,0.578,0.069,2.683,0.087
3280.000,69.946,0.063,62.655,0.052,0.578,0.079,2.658,0.115
3290.000,69.938,0.099,62.694,0.145,0.531,0.099,2.650,0.107
3300.000,70.015,0.092,62.748,0.147,0.562,0.075,2.610,0.055
3310.000,69.954,0.133,62.710,0.089,0.554,0.076,2.618,0.064
3320.000,70.008,0.130,62.679,0.098,0.586,0.075,2.593,0.057
3330.000,69.977,0.110,62.648,0.125,0.586,0.083,2.553,0.077
3340.000,69.977,0.136,62.710,0.063,0.578,0.058,2.553,0.054
3350.000,69.954,0.117,62.733,0.104,0.523,0.073,2.536,0.084
3360.000,70.054,0.116,62.841,0.132,0.570,0.073,2.504,0.087
3370.000,70.054,0.126,62.864,0.103,0.554,0.067,2.545,0.060
3380.000,70.046,0.170,62.741,0.075,0.570,0.104,2.455,0.092
3390.000,70.031,0.156,62.717,0.112,0.578,0.058,2.520,0.087
3400.000,70.008,0.071,62.764,0.127,0.594,0.058,2.447,0.109
3410.000,70.008,0.119,62.772,0.095,0.570,0.050,2.504,0.069
3420.000,70.023,0.072,62.818,0.091,0.602,0.050,2.512,0.069
3430.000,70.146,0.090,62.787,0.159,0.625,0.085,2.447,0.094
3440.000,70.084,0.135,62.802,0.162,0.570,0.050,2.479,0.097
3450.000,70.084,0.107,62.810,0.097,0.586,0.083,2.488,0.075
3460.000,69.992,0.132,62.802,0.088,0.562,0.065,2.447,0.102
3470.000,69.992,0.104,62.741,0.098,0.554,0.067,2.455,0.084
3480.000,70.061,0.104,62.779,0.106,0.523,0.090,2.447,0.067
3490.000,70.008,0.130,62.764,0.116,0.570,0.050,2.455,0.092
3500.000,70.038,0.124,62.779,0.100,0.594,0.079,2.423,0.087
3510.000,70.038,0.087,62.648,0.136,0.562,0.053,2.455,0.064
3520.000,70.092,0.117,62.748,0.160,0.578,0.069,2.447,0.094
3530.000,70.038,0.107,62.655,0.082,0.578,0.087,2.479,0.089
3540.000,70.031,0.117,62.717,0.143,0.531,0.053,2.488,0.100
3550.000,69.985,0.116,62.624,0.085,0.554,0.100,2.455,0.051
3560.000,69.977,0.155,62.578,0.116,0.554,0.085,2.431,0.079
3570.000,69.969,0.103,62.679,0.168,0.586,0.065,2.439,0.057
3580.000,70.046,0.115,62.601,0.105,0.633,0.055,2.520,0.079
3590.000,69.954,0.133,62.624,0.085,0.554,0.093,2.471,0.077
3600.000,70.008,0.139,62.655,0.159,0.570,0.050,2.439,0.110
3610.000,70.023,0.096,62.663,0.138,0.578,0.079,2.431,0.096
3620.000,69.908,0.167,62.601,0.127,0.554,0.055,2.479,0.105
3630.000,69.908,0.104,62.562,0.165,0.594,0.058,2.496,0.077
3640.000,69.946,0.089,62.601,0.122,0.586,0.083,2.471,0.094
3650.000,69.900,0.110,62.640,0.106,0.523,0.073,2.520,0.110
3660.000,69.969,0.115,62.555,0.097,0.610,0.106,2.463,0.060
3670.000,70.008,0.119,62.547,0.129,0.554,0.076,2.512,0.069
3680.000,69.915,0.127,62.562,0.148,0.594,0.079,2.479,0.046
3690.000,69.923,0.126,62.578,0.137,0.554,0.076,2.512,0.079
3700.000,69.915,0.141,62.601,0.122,0.515,0.058,2.488,0.107
3710.000,69.892,0.126,62.477,0.103,0.554,0.067,2.504,0.095
3720.000,69.885,0.169,62.508,0.122,0.554,0.055,2.504,0.069
3730.000,69.946,0.109,62.532,0.110,0.578,0.087,2.479,0.060
3740.000,69.892,0.063,62.562,0.093,0.578,0.079,2.528,0.039
3750.000,69.915,0.121,62.439,0.091,0.570,0.062,2.504,0.069
3760.000,69.923,0.131,62.555,0.109,0.546,0.107,2.455,0.075
3770.000,69.869,0.115,62.586,0.142,0.586,0.053,2.463,0.071
